split,asset,phase,scenario,return_column,events,independent_events,independent_events_per_day,mean_bps,net10_mean_bps,hit_rate,profit_factor,independent_mean_bps,independent_net10_mean_bps,independent_hit_rate,independent_profit_factor
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_5bps,dir_bps_d30_h480,112,9,3.0,100.81824846629964,90.81824846629964,0.5625,1.8936006099829015,-210.72400550451124,-220.72400550451124,0.3333333333333333,0.20683453548291292
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_full,dir_bps_d30_h480,11,5,1.6666666666666667,131.05634823209542,121.05634823209542,0.7272727272727273,3.6908560732557065,59.11816173203313,49.11816173203313,0.8,1.843134640798779
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_realign,dir_bps_d30_h480,55,8,2.6666666666666665,143.998665365464,133.998665365464,0.6,2.9023565470149078,-20.839322524104155,-30.839322524104155,0.375,0.8488925777655918
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_realign_burst,dir_bps_d30_h480,23,7,2.3333333333333335,238.31169406035852,228.31169406035852,0.5652173913043478,4.3931058043334135,26.15411941189873,16.15411941189873,0.5714285714285714,1.353181512660085
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_realign_price,dir_bps_d30_h480,29,7,2.3333333333333335,69.60272741999464,59.602727419994636,0.6206896551724138,1.8662480240897175,11.461635661840944,1.461635661840944,0.5714285714285714,1.1188026530586843
stress,SOLUSDT,PLACEBO_POOLED,sc_abs50,dir_bps_d30_h720,233,7,2.3333333333333335,95.89397437925214,85.89397437925214,0.5493562231759657,1.5194913144325712,140.42340380547827,130.42340380547827,0.42857142857142855,2.185804526095711
stress,SOLUSDT,PLACEBO_POOLED,sc_abs75,dir_bps_d30_h720,74,5,1.6666666666666667,204.41190620242648,194.41190620242648,0.5675675675675675,2.8215406728505994,423.9389448626216,413.9389448626216,0.8,261.31027384367167
stress,SOLUSDT,PLACEBO_POOLED,sc_absorbed_1m,dir_bps_d30_h720,82,6,2.0,233.73305059052174,223.73305059052174,0.6097560975609756,3.47915876550802,216.58146580221785,206.58146580221785,0.5,3.351446786601002
stress,SOLUSDT,PLACEBO_POOLED,sc_aligned_1m,dir_bps_d30_h720,151,7,2.3333333333333335,21.04096610558256,11.040966105582559,0.5165562913907285,1.0900586925177311,-190.61610809982963,-200.61610809982963,0.42857142857142855,0.32552712953703866
stress,SOLUSDT,PLACEBO_POOLED,sc_all,dir_bps_d30_h720,864,7,2.3333333333333335,36.395265107823796,26.395265107823796,0.5208333333333334,1.1829189579583141,-296.8759266724761,-306.8759266724761,0.2857142857142857,0.17247895339519947
stress,SOLUSDT,PLACEBO_POOLED,sc_burst125,dir_bps_d30_h720,333,7,2.3333333333333335,30.355450457966914,20.355450457966914,0.5165165165165165,1.1378670160463913,229.85117646731214,219.85117646731214,0.5714285714285714,4.099163194753631
stress,SOLUSDT,PLACEBO_POOLED,sc_consensus_flow,dir_bps_d30_h720,122,6,2.0,186.08560030410194,176.08560030410194,0.5491803278688525,2.2863183834700402,-399.2969004913034,-409.2969004913034,0.3333333333333333,0.08743074093749657
stress,SOLUSDT,PLACEBO_POOLED,sc_extreme_burst,dir_bps_d30_h720,96,6,2.0,87.6457180428825,77.6457180428825,0.5729166666666666,1.3984680740488542,305.81327789260587,295.81327789260587,0.6666666666666666,6.700451576904871
stress,SOLUSDT,PLACEBO_POOLED,sc_nonfunding_abs50,dir_bps_d30_h720,233,7,2.3333333333333335,95.89397437925214,85.89397437925214,0.5493562231759657,1.5194913144325712,140.42340380547827,130.42340380547827,0.42857142857142855,2.185804526095711
stress,SOLUSDT,PLACEBO_POOLED,sc_nonfunding_extreme,dir_bps_d30_h720,96,6,2.0,87.6457180428825,77.6457180428825,0.5729166666666666,1.3984680740488542,305.81327789260587,295.81327789260587,0.6666666666666666,6.700451576904871
stress,SOLUSDT,PLACEBO_POOLED,sc_persistent_flow,dir_bps_d30_h720,115,6,2.0,166.8120695681856,156.8120695681856,0.5304347826086957,2.1505544189853096,304.350899055703,294.350899055703,0.6666666666666666,7.035537250839266
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30,dir_bps_d30_h720,124,6,2.0,120.78141253343564,110.78141253343564,0.5806451612903226,1.6564704965180517,79.28233468145748,69.28233468145748,0.16666666666666666,1.4663184903845743
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_5bps,dir_bps_d30_h720,112,6,2.0,158.18689015965467,148.18689015965467,0.6071428571428571,2.049408486186824,127.96569032468294,117.96569032468294,0.3333333333333333,1.8668905757658238
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_full,dir_bps_d30_h720,11,4,1.3333333333333333,114.69035946229374,104.69035946229374,0.5454545454545454,1.7882456976259404,518.1919138266778,508.1919138266778,0.75,459.37183148364875
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_realign,dir_bps_d30_h720,55,6,2.0,163.10195307660226,153.10195307660226,0.5454545454545454,2.5202135296873616,265.61762769510716,255.61762769510716,0.5,4.031859438085517
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_realign_burst,dir_bps_d30_h720,23,6,2.0,274.2553321277195,264.2553321277195,0.5217391304347826,4.409807889286848,394.55314855027683,384.55314855027683,0.8333333333333334,22.450001011712885
stress,SOLUSDT,PLACEBO_POOLED,sc_reversal30_realign_price,dir_bps_d30_h720,29,5,1.6666666666666667,18.461682586811918,8.461682586811918,0.5172413793103449,1.116788747452633,-58.92085069030768,-68.92085069030767,0.6,0.6523640806192266
stress,XRPUSDT,placebo_03,sc_abs50,dir_bps_d30_h240,110,17,5.666666666666667,29.884895088636416,19.884895088636416,0.5363636363636364,1.407145004870022,-99.91298899500777,-109.91298899500777,0.47058823529411764,0.40719442427080177
stress,XRPUSDT,placebo_03,sc_abs75,dir_bps_d30_h240,55,12,4.0,58.74321291498023,48.74321291498023,0.5818181818181818,2.140329067967455,203.9090099799188,193.9090099799188,0.6666666666666666,8.84408386062147
stress,XRPUSDT,placebo_03,sc_absorbed_1m,dir_bps_d30_h240,37,13,4.333333333333333,-2.5601853191499138,-12.560185319149914,0.5405405405405406,0.957187967912211,-77.14690290762495,-87.14690290762495,0.5384615384615384,0.4462706619707619
stress,XRPUSDT,placebo_03,sc_aligned_1m,dir_bps_d30_h240,73,17,5.666666666666667,46.329661870665106,36.329661870665106,0.5342465753424658,1.5769965813854978,121.00278339159934,111.00278339159934,0.6470588235294118,3.8855055116885633
stress,XRPUSDT,placebo_03,sc_all,dir_bps_d30_h240,288,21,7.0,-12.070160849581852,-22.070160849581853,0.4965277777777778,0.8845030182870366,113.47373267933827,103.47373267933827,0.6190476190476191,4.408703162821972
stress,XRPUSDT,placebo_03,sc_burst125,dir_bps_d30_h240,135,20,6.666666666666667,28.057698401412804,18.057698401412804,0.5259259259259259,1.3139938119504646,-56.95943244302106,-66.95943244302106,0.5,0.5927949507606752
stress,XRPUSDT,placebo_03,sc_consensus_flow,dir_bps_d30_h240,63,14,4.666666666666667,9.187060633241108,-0.8129393667588918,0.5396825396825397,1.131443333793161,-193.77340464526347,-203.77340464526347,0.35714285714285715,0.13294412780266784
stress,XRPUSDT,placebo_03,sc_extreme_burst,dir_bps_d30_h240,46,15,5.0,107.33173531092044,97.33173531092044,0.5869565217391305,2.6955748435504043,94.22505326742755,84.22505326742755,0.4,2.4122124975739885
stress,XRPUSDT,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h240,110,17,5.666666666666667,29.884895088636416,19.884895088636416,0.5363636363636364,1.407145004870022,-99.91298899500777,-109.91298899500777,0.47058823529411764,0.40719442427080177
stress,XRPUSDT,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h240,46,15,5.0,107.33173531092044,97.33173531092044,0.5869565217391305,2.6955748435504043,94.22505326742755,84.22505326742755,0.4,2.4122124975739885
stress,XRPUSDT,placebo_03,sc_persistent_flow,dir_bps_d30_h240,64,14,4.666666666666667,54.15754400586161,44.15754400586161,0.53125,2.3137578034160775,113.88570254636544,103.88570254636544,0.7142857142857143,3.7181622113404194
stress,XRPUSDT,placebo_03,sc_reversal30,dir_bps_d30_h240,63,15,5.0,-39.39610049242823,-49.39610049242823,0.4603174603174603,0.6363303579581546,-218.40913177368375,-228.40913177368375,0.2,0.07779138210439666
stress,XRPUSDT,placebo_03,sc_reversal30_5bps,dir_bps_d30_h240,52,15,5.0,-54.27322362175222,-64.27322362175222,0.4423076923076923,0.5724407771443517,-148.45869714029004,-158.45869714029004,0.3333333333333333,0.1495740409727598
stress,XRPUSDT,placebo_03,sc_reversal30_full,dir_bps_d30_h240,1,1,0.3333333333333333,-670.4218245684019,-680.4218245684019,0.0,0.0,-670.4218245684019,-680.4218245684019,0.0,0.0
stress,XRPUSDT,placebo_03,sc_reversal30_realign,dir_bps_d30_h240,22,11,3.6666666666666665,93.89827681241873,83.89827681241873,0.5454545454545454,2.4240451964747103,160.51072060476005,150.51072060476005,0.45454545454545453,3.822579538397059
stress,XRPUSDT,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h240,7,7,2.3333333333333335,-125.28252331340659,-135.28252331340659,0.2857142857142857,0.31824581393805823,-125.28252331340659,-135.28252331340659,0.2857142857142857,0.31824581393805823
stress,XRPUSDT,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h240,11,9,3.0,150.754048788646,140.754048788646,0.5454545454545454,2.843287424860526,247.6356517582747,237.6356517582747,0.5555555555555556,10.723154925718793
stress,XRPUSDT,placebo_03,sc_abs50,dir_bps_d30_h480,110,9,3.0,57.71499828811384,47.71499828811384,0.5727272727272728,1.5514930179592612,133.3440611427649,123.3440611427649,0.3333333333333333,2.2296249157514922
stress,XRPUSDT,placebo_03,sc_abs75,dir_bps_d30_h480,55,7,2.3333333333333335,101.62537675360932,91.62537675360932,0.6727272727272727,1.9540293771677513,297.40746053669835,287.40746053669835,0.42857142857142855,10.330670751670871
stress,XRPUSDT,placebo_03,sc_absorbed_1m,dir_bps_d30_h480,37,8,2.6666666666666665,42.813415963909556,32.813415963909556,0.6216216216216216,1.4328663208198429,-96.2997497551521,-106.2997497551521,0.75,0.4767205522405176
stress,XRPUSDT,placebo_03,sc_aligned_1m,dir_bps_d30_h480,73,9,3.0,65.26785508257356,55.26785508257356,0.547945205479452,1.6067794985118324,-154.92897756184192,-164.92897756184192,0.4444444444444444,0.3405134466782154
stress,XRPUSDT,placebo_03,sc_all,dir_bps_d30_h480,288,10,3.3333333333333335,-3.397169419832389,-13.39716941983239,0.53125,0.9785888616586306,-558.0123604421335,-568.0123604421335,0.3,0.06091781381666578
stress,XRPUSDT,placebo_03,sc_burst125,dir_bps_d30_h480,135,10,3.3333333333333335,18.888863836942214,8.888863836942214,0.5555555555555556,1.110269399353722,142.2687979767001,132.2687979767001,0.3,3.558561273270641
stress,XRPUSDT,placebo_03,sc_consensus_flow,dir_bps_d30_h480,63,8,2.6666666666666665,32.91185523974395,22.91185523974395,0.6507936507936508,1.4168459520294159,-186.5632196238629,-196.5632196238629,0.5,0.22400115816533936
stress,XRPUSDT,placebo_03,sc_extreme_burst,dir_bps_d30_h480,46,8,2.6666666666666665,127.39710540970746,117.39710540970746,0.6521739130434783,2.61476230795417,52.249119985301945,42.249119985301945,0.25,1.3982162746843327
stress,XRPUSDT,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h480,110,9,3.0,57.71499828811384,47.71499828811384,0.5727272727272728,1.5514930179592612,133.3440611427649,123.3440611427649,0.3333333333333333,2.2296249157514922
stress,XRPUSDT,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h480,46,8,2.6666666666666665,127.39710540970746,117.39710540970746,0.6521739130434783,2.61476230795417,52.249119985301945,42.249119985301945,0.25,1.3982162746843327
stress,XRPUSDT,placebo_03,sc_persistent_flow,dir_bps_d30_h480,64,8,2.6666666666666665,35.059587838633476,25.059587838633476,0.625,1.5456164728039226,146.91398520369015,136.91398520369015,0.5,3.5349844833323756
stress,XRPUSDT,placebo_03,sc_reversal30,dir_bps_d30_h480,63,8,2.6666666666666665,-11.495690472749558,-21.49569047274956,0.5873015873015873,0.9140776957461013,-233.3826387035205,-243.3826387035205,0.375,0.15321201799608802
stress,XRPUSDT,placebo_03,sc_reversal30_5bps,dir_bps_d30_h480,52,8,2.6666666666666665,-22.41990576853431,-32.419905768534306,0.5961538461538461,0.8510002986024903,56.47730694846666,46.47730694846666,0.375,1.4211277205689499
stress,XRPUSDT,placebo_03,sc_reversal30_full,dir_bps_d30_h480,1,1,0.3333333333333333,-428.6370443178239,-438.6370443178239,0.0,0.0,-428.6370443178239,-438.6370443178239,0.0,0.0
stress,XRPUSDT,placebo_03,sc_reversal30_realign,dir_bps_d30_h480,22,6,2.0,152.2575854267377,142.2575854267377,0.5454545454545454,2.9797007106752447,71.47462789320394,61.474627893203944,0.3333333333333333,1.397255398727372
stress,XRPUSDT,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h480,7,4,1.3333333333333333,197.66565743874222,187.66565743874222,0.2857142857142857,2.1316476508297315,436.4225630133202,426.4225630133202,0.25,3.2327424463695373
stress,XRPUSDT,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h480,11,6,2.0,117.21870310175436,107.21870310175436,0.5454545454545454,2.2808486038332485,248.93939235257525,238.93939235257525,0.5,3.6228299162429014
stress,XRPUSDT,placebo_03,sc_abs50,dir_bps_d30_h720,110,6,2.0,-3.9053926564984174,-13.905392656498417,0.5636363636363636,0.9811993475160934,126.43058318754187,116.43058318754187,0.3333333333333333,1.627011903774026
stress,XRPUSDT,placebo_03,sc_abs75,dir_bps_d30_h720,55,5,1.6666666666666667,-1.5038004628637933,-11.503800462863794,0.6363636363636364,0.9944565605333922,450.62190595992035,440.62190595992035,0.8,16.228013197324774
stress,XRPUSDT,placebo_03,sc_absorbed_1m,dir_bps_d30_h720,37,5,1.6666666666666667,64.92513109125322,54.92513109125322,0.5675675675675675,1.313518605639318,-248.38826577950414,-258.38826577950414,0.4,0.1397455662532407
stress,XRPUSDT,placebo_03,sc_aligned_1m,dir_bps_d30_h720,73,6,2.0,-38.792096473851984,-48.792096473851984,0.5616438356164384,0.8135455634792366,-320.7406501864597,-330.7406501864597,0.3333333333333333,0.22181245896173937
stress,XRPUSDT,placebo_03,sc_all,dir_bps_d30_h720,288,7,2.3333333333333335,-31.559319509623435,-41.559319509623435,0.5208333333333334,0.8622477144853594,-492.48275375508456,-502.48275375508456,0.14285714285714285,0.02039596886480809
stress,XRPUSDT,placebo_03,sc_burst125,dir_bps_d30_h720,135,7,2.3333333333333335,11.272178692602804,1.2721786926028038,0.5481481481481482,1.0480284251275351,168.00368927588949,158.00368927588949,0.5714285714285714,2.4180182342635517
stress,XRPUSDT,placebo_03,sc_consensus_flow,dir_bps_d30_h720,63,6,2.0,-40.304383438341866,-50.304383438341866,0.6190476190476191,0.7728936713609249,139.8707497378308,129.8707497378308,0.3333333333333333,2.4085657624694345
stress,XRPUSDT,placebo_03,sc_extreme_burst,dir_bps_d30_h720,46,6,2.0,101.2771682563697,91.2771682563697,0.6304347826086957,1.6936716073558515,229.61825403310561,219.61825403310561,0.6666666666666666,3.2695367499574663
stress,XRPUSDT,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h720,110,6,2.0,-3.9053926564984174,-13.905392656498417,0.5636363636363636,0.9811993475160934,126.43058318754187,116.43058318754187,0.3333333333333333,1.627011903774026
stress,XRPUSDT,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h720,46,6,2.0,101.2771682563697,91.2771682563697,0.6304347826086957,1.6936716073558515,229.61825403310561,219.61825403310561,0.6666666666666666,3.2695367499574663
stress,XRPUSDT,placebo_03,sc_persistent_flow,dir_bps_d30_h720,64,6,2.0,-39.38453212454605,-49.38453212454605,0.609375,0.7668505060864724,-359.63365103813476,-369.63365103813476,0.16666666666666666,0.035128493598249926
stress,XRPUSDT,placebo_03,sc_reversal30,dir_bps_d30_h720,63,6,2.0,-30.0697922207215,-40.069792220721496,0.5714285714285714,0.8439739496523394,-384.87020635095155,-394.87020635095155,0.16666666666666666,0.03290084690763168
stress,XRPUSDT,placebo_03,sc_reversal30_5bps,dir_bps_d30_h720,52,6,2.0,-45.768361041028996,-55.768361041028996,0.5576923076923077,0.7898040124173324,-384.87020635095155,-394.87020635095155,0.16666666666666666,0.03290084690763168
stress,XRPUSDT,placebo_03,sc_reversal30_full,dir_bps_d30_h720,1,1,0.3333333333333333,-314.4113533863699,-324.4113533863699,0.0,0.0,-314.4113533863699,-324.4113533863699,0.0,0.0
stress,XRPUSDT,placebo_03,sc_reversal30_realign,dir_bps_d30_h720,22,5,1.6666666666666667,101.61339699798326,91.61339699798326,0.5454545454545454,2.309271031097334,290.65240713583944,280.65240713583944,0.6,3.687273586479433
stress,XRPUSDT,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h720,7,4,1.3333333333333333,144.25931540065898,134.25931540065898,0.42857142857142855,2.0526085686729454,304.134680682924,294.134680682924,0.25,2.8862993731975797
stress,XRPUSDT,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h720,11,5,1.6666666666666667,56.3048497418021,46.3048497418021,0.5454545454545454,1.5662187902685516,299.1658933311363,289.1658933311363,0.8,10.198825449002397
stress,XRPUSDT,placebo_07,sc_abs50,dir_bps_d30_h240,93,18,6.0,32.02705520011317,22.027055200113168,0.5483870967741935,1.518003443720872,65.71450316582215,55.71450316582215,0.4444444444444444,1.9600737146463816
stress,XRPUSDT,placebo_07,sc_abs75,dir_bps_d30_h240,45,12,4.0,9.629566246213077,-0.3704337537869229,0.6222222222222222,1.2533232394123925,82.64043460729728,72.64043460729728,0.75,8.76731565525888
stress,XRPUSDT,placebo_07,sc_absorbed_1m,dir_bps_d30_h240,35,12,4.0,145.86527650156074,135.86527650156074,0.6,5.295305668237694,236.39235122969512,226.39235122969512,0.4166666666666667,5.196003767376179
stress,XRPUSDT,placebo_07,sc_aligned_1m,dir_bps_d30_h240,58,17,5.666666666666667,-36.66842317145003,-46.66842317145003,0.5172413793103449,0.5337485656357368,-97.56222101290257,-107.56222101290257,0.5294117647058824,0.3401777935756096
stress,XRPUSDT,placebo_07,sc_all,dir_bps_d30_h240,288,21,7.0,10.219301287728396,0.21930128772839552,0.5520833333333334,1.0986477697279395,-102.75496638991524,-112.75496638991524,0.5714285714285714,0.3913318898931822
stress,XRPUSDT,placebo_07,sc_burst125,dir_bps_d30_h240,114,18,6.0,50.52862068494059,40.52862068494059,0.543859649122807,1.5703334679269874,251.2332437396268,241.2332437396268,0.7222222222222222,14.585979851131137
stress,XRPUSDT,placebo_07,sc_consensus_flow,dir_bps_d30_h240,41,14,4.666666666666667,80.42333573182047,70.42333573182047,0.5853658536585366,2.129602706933851,94.54025328841716,84.54025328841716,0.5714285714285714,3.1213493432326476
stress,XRPUSDT,placebo_07,sc_extreme_burst,dir_bps_d30_h240,34,11,3.6666666666666665,-32.18419161693376,-42.18419161693376,0.5294117647058824,0.6258939001102598,53.39570165900398,43.39570165900398,0.5454545454545454,2.7737923185304307
stress,XRPUSDT,placebo_07,sc_nonfunding_abs50,dir_bps_d30_h240,93,18,6.0,32.02705520011317,22.027055200113168,0.5483870967741935,1.518003443720872,65.71450316582215,55.71450316582215,0.4444444444444444,1.9600737146463816
stress,XRPUSDT,placebo_07,sc_nonfunding_extreme,dir_bps_d30_h240,34,11,3.6666666666666665,-32.18419161693376,-42.18419161693376,0.5294117647058824,0.6258939001102598,53.39570165900398,43.39570165900398,0.5454545454545454,2.7737923185304307
stress,XRPUSDT,placebo_07,sc_persistent_flow,dir_bps_d30_h240,51,14,4.666666666666667,0.03845189677311641,-9.961548103226884,0.5686274509803921,1.0006026413768958,92.7295356492936,82.7295356492936,0.5714285714285714,3.1196821190248025
stress,XRPUSDT,placebo_07,sc_reversal30,dir_bps_d30_h240,47,16,5.333333333333333,-54.59349764624834,-64.59349764624834,0.425531914893617,0.3766208695721881,-127.90895016733302,-137.90895016733302,0.375,0.23917844464302862
stress,XRPUSDT,placebo_07,sc_reversal30_5bps,dir_bps_d30_h240,43,16,5.333333333333333,-58.72502551212725,-68.72502551212725,0.4186046511627907,0.36753557391360053,-127.90895016733302,-137.90895016733302,0.375,0.23917844464302862
stress,XRPUSDT,placebo_07,sc_reversal30_full,dir_bps_d30_h240,2,2,0.6666666666666666,-140.40056609478594,-150.40056609478594,0.5,0.21209945228026691,-140.40056609478594,-150.40056609478594,0.5,0.21209945228026691
stress,XRPUSDT,placebo_07,sc_reversal30_realign,dir_bps_d30_h240,21,9,3.0,-38.09381222107235,-48.09381222107235,0.38095238095238093,0.4607187366170534,-54.66364265676358,-64.66364265676359,0.3333333333333333,0.3713778543877716
stress,XRPUSDT,placebo_07,sc_reversal30_realign_burst,dir_bps_d30_h240,8,5,1.6666666666666667,-66.13825860244407,-76.13825860244407,0.5,0.31103624197639346,-77.22219774802076,-87.22219774802076,0.4,0.2698721186824197
stress,XRPUSDT,placebo_07,sc_reversal30_realign_price,dir_bps_d30_h240,12,8,2.6666666666666665,-52.80722330891507,-62.80722330891507,0.4166666666666667,0.33809054855712845,-99.66040323319113,-109.66040323319113,0.25,0.1027023503846915
stress,XRPUSDT,placebo_07,sc_abs50,dir_bps_d30_h480,93,9,3.0,75.75401180908877,65.75401180908877,0.5913978494623656,1.7694899220192903,203.20615547323575,193.20615547323575,0.6666666666666666,4.995064725026238
stress,XRPUSDT,placebo_07,sc_abs75,dir_bps_d30_h480,45,6,2.0,148.38072194464647,138.38072194464647,0.6,2.639475649038147,-28.92449838634018,-38.924498386340176,0.6666666666666666,0.7656279475588558
stress,XRPUSDT,placebo_07,sc_absorbed_1m,dir_bps_d30_h480,35,8,2.6666666666666665,65.32384259961971,55.32384259961971,0.6,2.018542369400273,97.86232434271514,87.86232434271514,0.375,1.984185459832836
stress,XRPUSDT,placebo_07,sc_aligned_1m,dir_bps_d30_h480,58,8,2.6666666666666665,82.0480794354925,72.0480794354925,0.5862068965517241,1.6885953878229951,33.063766606093864,23.063766606093864,0.625,1.404213573462013
stress,XRPUSDT,placebo_07,sc_all,dir_bps_d30_h480,288,10,3.3333333333333335,42.57000462935683,32.57000462935683,0.5347222222222222,1.2919043556522631,555.8507261293847,545.8507261293847,0.6,15.630287978607747
stress,XRPUSDT,placebo_07,sc_burst125,dir_bps_d30_h480,114,10,3.3333333333333335,90.86896392754925,80.86896392754925,0.5614035087719298,1.4542522790668542,177.92094304360612,167.92094304360612,0.7,3.8742060745928346
stress,XRPUSDT,placebo_07,sc_consensus_flow,dir_bps_d30_h480,41,8,2.6666666666666665,183.28470821773948,173.28470821773948,0.6829268292682927,3.328613567489898,274.1242464445924,264.1242464445924,0.625,13.450211958854409
stress,XRPUSDT,placebo_07,sc_extreme_burst,dir_bps_d30_h480,34,7,2.3333333333333335,195.11165318370487,185.11165318370487,0.6470588235294118,2.550639784319711,153.77590246312846,143.77590246312846,0.5714285714285714,2.5385291945568924
stress,XRPUSDT,placebo_07,sc_nonfunding_abs50,dir_bps_d30_h480,93,9,3.0,75.75401180908877,65.75401180908877,0.5913978494623656,1.7694899220192903,203.20615547323575,193.20615547323575,0.6666666666666666,4.995064725026238
stress,XRPUSDT,placebo_07,sc_nonfunding_extreme,dir_bps_d30_h480,34,7,2.3333333333333335,195.11165318370487,185.11165318370487,0.6470588235294118,2.550639784319711,153.77590246312846,143.77590246312846,0.5714285714285714,2.5385291945568924
stress,XRPUSDT,placebo_07,sc_persistent_flow,dir_bps_d30_h480,51,8,2.6666666666666665,27.231997216953395,17.231997216953395,0.6470588235294118,1.3234264841737104,-161.83644124429554,-171.83644124429554,0.375,0.27948745542365455
stress,XRPUSDT,placebo_07,sc_reversal30,dir_bps_d30_h480,47,8,2.6666666666666665,-32.65744044163482,-42.65744044163482,0.5531914893617021,0.6969784981378172,-205.92114452133904,-215.92114452133904,0.375,0.22387409705111258
stress,XRPUSDT,placebo_07,sc_reversal30_5bps,dir_bps_d30_h480,43,8,2.6666666666666665,-32.96341202257059,-42.96341202257059,0.5813953488372093,0.7112496090995205,-205.92114452133904,-215.92114452133904,0.375,0.22387409705111258
stress,XRPUSDT,placebo_07,sc_reversal30_full,dir_bps_d30_h480,2,2,0.6666666666666666,-231.203268286078,-241.203268286078,0.5,0.1611649029147066,-231.203268286078,-241.203268286078,0.5,0.1611649029147066
stress,XRPUSDT,placebo_07,sc_reversal30_realign,dir_bps_d30_h480,21,7,2.3333333333333335,-19.673688178074144,-29.673688178074144,0.5714285714285714,0.7849019017213136,-149.02324813553398,-159.02324813553398,0.42857142857142855,0.15896900417605037
stress,XRPUSDT,placebo_07,sc_reversal30_realign_burst,dir_bps_d30_h480,8,3,1.0,-62.0124507004846,-72.0124507004846,0.625,0.5422161499036906,143.20880081690385,133.20880081690385,1.0,
stress,XRPUSDT,placebo_07,sc_reversal30_realign_price,dir_bps_d30_h480,12,6,2.0,-84.99925387609315,-94.99925387609315,0.4166666666666667,0.26977824967443154,-214.3473296237665,-224.3473296237665,0.16666666666666666,0.016579677982861456
stress,XRPUSDT,placebo_07,sc_abs50,dir_bps_d30_h720,93,6,2.0,48.25230962771745,38.25230962771745,0.5698924731182796,1.2408542246354066,-412.95526305397124,-422.95526305397124,0.16666666666666666,0.008251417473109507
stress,XRPUSDT,placebo_07,sc_abs75,dir_bps_d30_h720,45,5,1.6666666666666667,31.841776969782423,21.841776969782423,0.5555555555555556,1.1147367210693522,449.2885928972122,439.2885928972122,0.4,13.060607341070414
stress,XRPUSDT,placebo_07,sc_absorbed_1m,dir_bps_d30_h720,35,6,2.0,44.62941665381077,34.62941665381077,0.6285714285714286,1.24866792629868,141.71013607158247,131.71013607158247,0.5,2.7806402820227607
stress,XRPUSDT,placebo_07,sc_aligned_1m,dir_bps_d30_h720,58,6,2.0,50.43853814645423,40.43853814645423,0.5344827586206896,1.2368798937451904,66.69107630516787,56.69107630516787,0.3333333333333333,1.4653973829262668
stress,XRPUSDT,placebo_07,sc_all,dir_bps_d30_h720,288,7,2.3333333333333335,31.636851223005767,21.636851223005767,0.5069444444444444,1.1520687926995825,-403.5280060150517,-413.5280060150517,0.42857142857142855,0.08557812423712673
stress,XRPUSDT,placebo_07,sc_burst125,dir_bps_d30_h720,114,7,2.3333333333333335,97.02777733919436,87.02777733919436,0.5175438596491229,1.4227577331530457,-218.75866027830267,-228.75866027830267,0.5714285714285714,0.3299986308599118
stress,XRPUSDT,placebo_07,sc_consensus_flow,dir_bps_d30_h720,41,5,1.6666666666666667,115.60833101204615,105.60833101204615,0.6341463414634146,1.9827176655026684,326.3272864112297,316.3272864112297,0.8,11.561353809841249
stress,XRPUSDT,placebo_07,sc_extreme_burst,dir_bps_d30_h720,34,6,2.0,238.61974501196678,228.61974501196678,0.6764705882352942,2.736864161581334,293.4665224769705,283.4665224769705,0.6666666666666666,5.312995439014896
stress,XRPUSDT,placebo_07,sc_nonfunding_abs50,dir_bps_d30_h720,93,6,2.0,48.25230962771745,38.25230962771745,0.5698924731182796,1.2408542246354066,-412.95526305397124,-422.95526305397124,0.16666666666666666,0.008251417473109507
stress,XRPUSDT,placebo_07,sc_nonfunding_extreme,dir_bps_d30_h720,34,6,2.0,238.61974501196678,228.61974501196678,0.6764705882352942,2.736864161581334,293.4665224769705,283.4665224769705,0.6666666666666666,5.312995439014896
stress,XRPUSDT,placebo_07,sc_persistent_flow,dir_bps_d30_h720,51,5,1.6666666666666667,40.66082452315894,30.660824523158936,0.6078431372549019,1.2767947070229204,312.8651665206995,302.8651665206995,0.8,11.125661738981991
stress,XRPUSDT,placebo_07,sc_reversal30,dir_bps_d30_h720,47,6,2.0,-30.603742266518335,-40.60374226651834,0.46808510638297873,0.8592531957403633,-295.68973178358385,-305.68973178358385,0.0,0.0
