group,policy,horizon_min,count,mean,median,win_rate,profit_factor,gross_profit,gross_loss,q10,q90,best,worst,top1_positive_share,top2_positive_share,mean_without_best,mean_without_worst
split:post_publication,delayed_reversal,120,60,-0.0025210188369749423,-0.0019750421442444,0.4,0.33370592589075454,0.0757574432555575,0.22701857347405408,-0.01080204980779295,0.003677701146649202,0.0106460405156536,-0.0219244200244199,0.1405279805938094,0.22817625743065068,-0.002744189334477121,-0.0021921476304080792
split:post_publication,delayed_reversal,240,60,-0.002380688975417135,-0.00264032963413995,0.38333333333333336,0.48479236594620523,0.1344087041443969,0.277250042669425,-0.0105765012374055,0.008086321682864243,0.0180125230202577,-0.0440245421245419,0.1340130695770017,0.23777658026360626,-0.0027263366363607764,-0.0016748609559404442
split:post_publication,delayed_reversal,480,60,-0.003235071855688493,-0.0038118706842064,0.3333333333333333,0.49272346016260987,0.18853572047157624,0.38264003181288586,-0.01568768333225909,0.01034584986484828,0.0381767648126695,-0.0374311355311354,0.2024908845770956,0.3865526096335043,-0.003936967392440324,-0.0026554775561046474
split:post_publication,delayed_reversal,720,60,-0.002267458245287004,-0.00714492323452025,0.4,0.7331297792643734,0.3737414744011993,0.5097889691184194,-0.02461427977480474,0.01972657059481219,0.0661610969283896,-0.0335239316239315,0.1770236954151035,0.2951476883739712,-0.003427264265179828,-0.0017376875100557406
split:untouched,direct_continuation,120,85,0.005528082276867828,0.0021341916773865,0.611764705882353,2.0036957487202196,0.9380437971596687,0.4681568036259031,-0.02045132320614982,0.03126117586618808,0.1729920998311127,-0.0447863696251402,0.18441793480743726,0.26391050711174113,0.0035344630202696755,0.006127063847129831
split:untouched,direct_continuation,240,85,0.00572921195952617,0.0023837505701109,0.5882352941176471,1.860532196764522,1.0528921346504956,0.565909118090771,-0.02070182351323016,0.04086787730889176,0.1242024582473258,-0.0545716268989466,0.11796313616546716,0.18798764642462718,0.004318816170385698,0.006447079088793704
split:untouched,direct_continuation,480,85,0.012528260317344534,0.0057107403513763,0.6,2.5377714351450407,1.7573991409234644,0.6924970139491794,-0.02595277007637628,0.0602267236549401,0.1446565772189902,-0.11339637960926,0.08231287580064321,0.16168791883131922,0.010955304163753513,0.014027363173613633
split:untouched,direct_continuation,720,85,0.015344967337296456,0.0052408465571232,0.611764705882353,2.263153289587312,2.3369144153085837,1.0325921916383853,-0.045311988011987936,0.10701852674940393,0.1832339550805127,-0.1261952257462958,0.07840850049115604,0.14141607328893563,0.013346288911781978,0.017029969635910653
split:untouched,delayed_continuation,120,85,3.581210273802003e-05,0.000496783129634,0.5058823529411764,1.004712054036528,0.6490529049328468,0.6460088762001152,-0.02445739910518438,0.018311468471371675,0.1403867513611614,-0.0666202016357775,0.21629477396097055,0.3095786444084716,-0.001635032412243211,0.0008293360758155861
split:untouched,delayed_continuation,240,85,0.00018532063782571411,0.0001893973118739,0.5058823529411764,1.022110749398539,0.7281774158981513,0.7124251616829655,-0.0299425395019162,0.02378855201495232,0.0813023040398536,-0.0508440690502007,0.11165177917468562,0.20101069855999318,-0.0007803577360079512,0.0007928133722069812
split:untouched,delayed_continuation,480,85,0.005795853422826626,-0.0001459601190183,0.49411764705882355,1.5669400219136957,1.361606375910743,0.8689588349704798,-0.029220034224379257,0.05572429586349419,0.1578035540835572,-0.1160022971255412,0.1158951345083167,0.2148256607855485,0.003986237938770311,0.00724583140554529
split:untouched,delayed_continuation,720,85,0.009301261793033115,0.0038304597209143,0.5294117647058824,1.6776934808093995,1.9572220639647404,1.1666148115569257,-0.04814815283445762,0.0810688704727961,0.1925292372048626,-0.1318574180854654,0.0983686219104114,0.17571107269703348,0.007119976371463716,0.010981722267777145
split:untouched,delayed_reversal,120,85,-0.003835812102738014,-0.004296783129634,0.4117647058823529,0.6040029469995589,0.49730560546863245,0.8233496342013636,-0.02211146847137166,0.02065739910518444,0.0628202016357775,-0.1441867513611614,0.12632112114758756,0.2262962734548844,-0.00462933607581558,-0.0021649675877567828
split:untouched,delayed_reversal,240,85,-0.003985320637825712,-0.0039893973118739,0.4470588235294118,0.6233771374937357,0.5606946140947568,0.8994468683099422,-0.0275885520149523,0.026142539501916206,0.0470440690502007,-0.0851023040398536,0.08390319412315649,0.1595323195518834,-0.004592813372206978,-0.003019642263992046
split:untouched,delayed_reversal,480,85,-0.009595853422826619,-0.0036540398809816,0.4,0.470476527017094,0.7246950171442089,1.5403425580844723,-0.05952429586349416,0.025420034224379263,0.1122022971255412,-0.1616035540835573,0.1548269195608582,0.243800133048163,-0.011045831405545282,-0.007786237938770301
split:untouched,delayed_reversal,720,85,-0.013101261793033109,-0.0076304597209143,0.38823529411764707,0.480122517417863,1.028449847039404,2.142057099447218,-0.084868870472796,0.044348152834457644,0.1280574180854654,-0.1963292372048626,0.12451498578574732,0.228007888492057,-0.014781722267777136,-0.010919976371463707
asset:BTCUSDT,direct_continuation,120,60,0.0003631346754406997,0.0003352689666509549,0.5,1.0764595600493483,0.3067502293065246,0.2849621487800826,-0.009413085227033659,0.014474529161520155,0.0544802211333992,-0.0892483178070352,0.17760450010604245,0.3116276210762886,-0.0005541040780840204,0.0018819728531097825
asset:BTCUSDT,direct_continuation,240,60,0.0008650881359672715,0.0009668661482135001,0.5333333333333333,1.158230464999313,0.3799412839965227,0.32803599583848636,-0.01142399956818096,0.021945894395006715,0.0450649228116612,-0.1112928783645086,0.11861022929025433,0.2088566793162273,0.00011593839570127299,0.0027660706190261847
asset:BTCUSDT,direct_continuation,480,60,0.004958265208162119,0.00097507657617195,0.5333333333333333,1.756133122166786,0.6909397436992616,0.3934438312095344,-0.01839957671378095,0.04503836769872865,0.0705865101637071,-0.1021244233498498,0.10216015333810437,0.187423707442061,0.0038459220733223745,0.00677322603117927
asset:BTCUSDT,direct_continuation,720,60,0.0066015361867255455,0.00317703523053695,0.5666666666666667,1.854499223523562,0.8596293638650199,0.46353719266148724,-0.024502472449202627,0.04734041227507615,0.111268596004054,-0.1058910034228243,0.12943787250795397,0.22282169406364055,0.004827518223719978,0.008508189400446729
asset:BTCUSDT,delayed_continuation,120,60,-0.000588025445147215,-0.0009783545112841,0.48333333333333334,0.8838455910310746,0.26846524469673355,0.3037467714055664,-0.01207841058239988,0.01382103231673971,0.0413920476907049,-0.0826739970437613,0.15418028407164064,0.26782271707647765,-0.0012995521084667424,0.0008032622090665827
asset:BTCUSDT,delayed_continuation,240,60,0.00047056633148915503,-0.00059464110701555,0.5,1.093945334603075,0.32877024396930166,0.30053626407995243,-0.01196284928645995,0.016834395522395,0.0517441890779155,-0.0881037216755999,0.15738708118228312,0.24233026503035093,-0.0003984781218401053,0.001971825450253376
asset:BTCUSDT,delayed_continuation,480,60,0.0035403865355778485,0.00121135595904585,0.55,1.5343449014449142,0.6099626681552345,0.3975394760205636,-0.015342887131712429,0.030947786060977592,0.074508238163073,-0.0875562700628573,0.12215212840552199,0.21954484127888838,0.0023375415927389467,0.005084397664364884
asset:BTCUSDT,delayed_continuation,720,60,0.005749012639055844,0.0032729580821057,0.5833333333333334,1.7980059835928222,0.7771941066081611,0.4322533482648104,-0.02238586948677391,0.05058317554336143,0.085460469543361,-0.0952554304711566,0.10996026451658068,0.20702767917202544,0.0043979709966099935,0.007460952352788259
asset:BTCUSDT,delayed_reversal,120,60,-0.003211974554852773,-0.0028216454887158,0.4,0.5035172134108968,0.1954490090402265,0.3881674823313929,-0.01762103231673971,0.00827841058239988,0.0788739970437613,-0.0451920476907049,0.4035528111965397,0.48582558673679044,-0.004603262209066572,-0.0025004478915332455
asset:BTCUSDT,delayed_reversal,240,60,-0.004270566331489143,-0.0032053588929844,0.38333333333333336,0.43773034435141384,0.199479710713035,0.45571369060238354,-0.020634395522395002,0.008162849286459951,0.0843037216755999,-0.0555441890779155,0.42261802653642544,0.5040914533625181,-0.005771825450253364,-0.0034015218781598836
asset:BTCUSDT,delayed_reversal,480,60,-0.0073403865355778355,-0.00501135595904585,0.31666666666666665,0.41442658588227305,0.3116997381698895,0.7521229303045598,-0.03474778606097759,0.011542887131712433,0.0837562700628573,-0.078308238163073,0.268708182286655,0.5041497124862481,-0.008884397664364873,-0.006137541592738934
asset:BTCUSDT,delayed_reversal,720,60,-0.009549012639055835,-0.0070729580821057,0.3333333333333333,0.3781687420918239,0.34843582261320655,0.9213765809565566,-0.05438317554336143,0.018585869486773914,0.0914554304711566,-0.089260469543361,0.26247424786939866,0.4085268940015046,-0.01126095235278825,-0.008197970996609984
asset:ETHUSDT,direct_continuation,120,62,0.002452536250011853,0.00063693550598975,0.5645161290322581,1.3783653184938045,0.5539367012150549,0.40187945371432005,-0.014933360759847119,0.024421017302680773,0.0904321579202102,-0.1316102809181448,0.16325359508017454,0.29786737713641953,0.0010102473701725362,0.0046502873511291756
asset:ETHUSDT,direct_continuation,240,62,0.0024129790980143406,0.00082173923689995,0.5161290322580645,1.3134595855411233,0.6268742181631386,0.4772695140862495,-0.01575332979081728,0.02609452547567006,0.0749374472792642,-0.1550427757896575,0.11954144086328077,0.23715396016685075,0.0012240533901249984,0.004994220981418796
asset:ETHUSDT,direct_continuation,480,62,0.009821165655495621,0.00767030501308315,0.6129032258064516,2.390223605705208,1.0469081931253352,0.4379959224846066,-0.01787090645266533,0.0508077918136338,0.139493632432873,-0.1501504901992506,0.13324342415970844,0.22627132868141853,0.007695387511604188,0.012443651817048837
asset:ETHUSDT,direct_continuation,720,62,0.00891656777917474,0.005651317501379699,0.6129032258064516,1.7787195885736993,1.2627453941978946,0.7099181918890607,-0.03294708437746128,0.06285167950211884,0.1832339550805127,-0.1585307942198551,0.14510760120166924,0.25764764799266876,0.00605890569226756,0.01166160650047031
asset:ETHUSDT,delayed_continuation,120,62,-0.0012806802232836541,0.0010831997171616,0.532258064516129,0.8365243912239892,0.406310492639772,0.4857126664833585,-0.01878663122475385,0.019772597876351935,0.0767680939451724,-0.1310408036589351,0.1889394818391601,0.2929247771147035,-0.0025601683244058844,0.0008465349150057148
asset:ETHUSDT,delayed_continuation,240,62,-0.0006565547888186582,-0.00014135620572735,0.46774193548387094,0.9126768904371287,0.42545195579653117,0.466158352703288,-0.01774988338822596,0.022158566124958527,0.0594068105287781,-0.1423181639986933,0.13963224218244966,0.26022356368327165,-0.0016412001218940144,0.001665766673638303
