ts_ns,bid_near,ask_near,bid_total,ask_total
1708916410000000000,478895196.42873,331501185.38413,2074754609.73062,1396217443.46159
1708916445000000000,480285234.00433,331021307.32803,2078594559.71712,1392486393.7377
1708916465000000000,492045360.09461004,329876648.66413,2106118815.7934,1388909008.12205
1708916492000000000,478414969.85921,338044107.54982996,2072690392.94,1396918882.07885
1708916523000000000,478820363.25240993,359875285.70999,2076163983.67909,1447969968.75341
1708916550000000000,475199905.25221,364852991.02499,2067126221.94259,1460768856.9855099
1708916583000000000,475846175.52591,359747877.29319,2067863395.41749,1448214362.93811
1708916611000000000,479387811.70230997,358803501.56738997,2076768330.36639,1444748084.98911
1708916643000000000,474320279.01011,363734199.69975,2066246957.93879,1454243960.66487
1708916671000000000,478183658.88231003,360140859.26473,2073448020.9811,1451521867.72575
1708916704000000000,475003842.55811,360111437.60993004,2064562186.5057,1454227712.63165
1708916731000000000,480296816.49283,351933251.90133,2075520020.8393202,1444596316.2243001
1708916763000000000,480807165.65675,348529614.35617,2076997010.17035,1434526692.01362
1708916792000000000,481624559.48854995,346324346.37337,2082876230.4323301,1424289553.29288
1708916823000000000,478319757.67075,343366473.12566996,2071744824.14393,1420351269.60308
1708916851000000000,479341657.23134995,345634221.83137,2076829026.41043,1425245874.59308
1708916883000000000,482075102.29415,345262826.62097,2082881433.28455,1421566279.62008
1708916911000000000,474387336.88043,353176880.76623,2065939456.1454198,1440351642.5651
1708916944000000000,469893558.57863,351663534.99563,2056208047.06172,1438139752.02629
1708916972000000000,470143419.03313,354302342.59533,2057289131.24572,1444005907.90379
1708917007000000000,471111899.94963,353432008.36183,2059221245.32152,1441077569.16749
1708917037000000000,471305650.27263,353989829.21563,2060007876.61252,1442397386.8492901
1708917071000000000,473633524.15252995,355450894.79453,2063301127.35312,1442952692.3393002
1708917091000000000,464430723.06580997,369335547.82618,2046965579.55697,1462213946.9278
1708917123000000000,467354779.48811,346300687.31709,2048441806.56829,1406050900.29571
1708917152000000000,469832146.41821,346893507.26833,2052799958.64867,1407576945.88025
1708917183000000000,467986212.54750997,349822354.21873,2048218774.16677,1414194739.81775
1708917211000000000,468433393.64581,347493069.87463,2048980717.45677,1408407536.09975
1708917244000000000,468183233.87631,348831603.24382997,2048650229.51687,1411897253.12365
1708917276000000000,467782946.23071,348978638.88613,2047808043.60117,1412242904.13005
1708917306000000000,466264313.17361,347565355.99319,2042489932.1457899,1409107227.18591
1708917341000000000,465789813.86140996,348527636.35539,2041512578.8579898,1411941272.89721
1708917363000000000,466028762.33751,348901540.97325003,2045491307.92539,1408811671.80297
1708917392000000000,454129356.60291,351140380.18332,2017656347.4221199,1412063278.64346
1708917423000000000,418509797.09171003,367313668.33528,1950444761.00862,1435348505.10069
1708917452000000000,421037372.92327,375311333.01288,1956034507.57208,1451001911.2888901
1708917483000000000,426681072.11731,370035405.81228,1972708779.73852,1443355712.82879
1708917512000000000,430085572.49720997,369529926.11978,1978911145.9623199,1442578638.2034202
1708917543000000000,430851400.15371,368066684.25648,1980154225.92172,1437995665.79932
1708917572000000000,429900103.01441,371121319.60318,1977345035.90642,1445602822.26796
1708917607000000000,430428877.06761,370441537.74938,1977376434.3745198,1443519755.33506
1708917635000000000,431106534.70751,369899008.04928005,1979869684.26282,1442188246.41866
1708917663000000000,430934595.56111,398832232.49158,1979284900.89302,1512830570.52946
1708917692000000000,438283065.99891,397569767.36742,1981289799.84188,1519774410.7941
1708917723000000000,455014847.02771,386573685.22849,2010246207.6021101,1505260179.86133
1708917751000000000,453776444.20641,377335309.65122,2007669352.03652,1481784148.90196
1708917783000000000,450361860.56021,383862468.26592004,1996460248.16462,1486331454.55036
1708917812000000000,448364351.17191,387653384.55602,1991620465.40172,1496198750.35816
1708917843000000000,453617200.20961,387697278.88242,2005836500.04442,1499206407.8952599
1708917871000000000,453916741.22601,385200052.86932,2006834599.0118198,1492805957.32936
1708917906000000000,444738573.58641,385099060.25862,1994517426.0661201,1488725253.4959
1708917931000000000,443792227.28260994,388775528.87382,1992867478.5185199,1497756138.4503
1708917970000000000,443792227.28260994,388775528.87382,1992867478.5185199,1497756138.4503
1708917991000000000,445474032.41161,388077582.98932,1997526786.9815202,1495627976.5465
1708918024000000000,431799717.86761,393339195.44148,1985243852.53282,1498569721.33762
1708918059000000000,431799717.86761,393339195.44148,1985243852.53282,1498569721.33762
1708918083000000000,425036944.61547,398039125.69488,1962560552.19468,1504786909.83819
1708918112000000000,428428631.00481004,393546357.72148,1969535089.38042,1498440214.78019
1708918143000000000,427620094.29221,392609465.85978,1965586449.07782,1495529810.16989
1708918172000000000,430851426.95950997,391810735.35018003,1972964047.88512,1493102841.53489
1708918209000000000,424965269.38111,395511024.97088,1962177666.05922,1501379446.39429
1708918240000000000,426532893.59671,400248247.25628,1969405705.32632,1516227263.94326
1708918263000000000,426189206.67251,398790522.88627994,1968042964.38892,1512813944.92636
1708918291000000000,430585741.23781,398791683.86122,1978063543.55158,1512022315.38
1708918323000000000,427927617.74621,398156290.86962,1971095491.17638,1510595915.2807
1708918361000000000,520993799.37444,623363797.88235,2347605998.73491,2178410935.58786
1708918383000000000,428897978.00251,398072222.91768,1968134855.41772,1508713576.18809
1708918412000000000,420384818.50477,404366531.98047996,1949968781.60108,1521113441.88919
1708918443000000000,426850198.09991,399417961.05818003,1964328142.1939201,1513174722.15449
1708918472000000000,429748646.36541,400236637.13888,1969385849.7346199,1511845983.75529
1708918505000000000,423531983.24897003,401807410.42057997,1955581119.18718,1514351158.49489
1708918530000000000,423616366.92867,403272474.50458,1955001144.09508,1517712535.2816901
1708918563000000000,431497244.40200996,398478428.49692,1980288378.87658,1511448920.6574001
1708918591000000000,441778129.51571,389967998.81482,1987981119.07102,1501087176.3347
1708918620000000000,440187528.47121,388416638.88162,1982793598.8777199,1495410438.1469998
1708918651000000000,445354141.28941,387467596.49402,1996071854.59742,1493304506.8831
1708918684000000000,441897116.27731,390793063.51032,1987318643.33902,1502813881.6807
1708918711000000000,443405027.90001,386746787.24132,1991072021.79122,1492276051.447
1708918744000000000,441646803.81881,389367487.27911997,1986208313.70692,1496292416.1569
1708918771000000000,445870775.85971004,389749886.99932003,1996887990.45692,1498098542.0494
1708918807000000000,445870775.85971004,389749886.99932003,1996887990.45692,1498098542.0494
1708918836000000000,443517367.86911005,392636013.79752004,1989901982.38202,1505271300.2519
1708918873000000000,520398071.32264,625082447.2601199,2350705152.82123,2184616488.21743
1708918892000000000,445118871.05681,357449708.40812004,1992102518.05412,1416694141.3619
1708918923000000000,428099246.48521,381281079.59148,1970855293.6374202,1492414908.75606
1708918951000000000,429934244.63101,374773550.64962,1974708968.12248,1484680470.8085
1708918983000000000,432159389.16780996,371688887.16672003,1979741596.83018,1476032707.2833
1708919012000000000,432917142.60761,371618145.11252,1981779105.95388,1476695056.0176
1708919043000000000,431583686.40871,371305381.04562,1978093188.45218,1475799951.6787999
1708919078000000000,431583686.40871,371305381.04562,1978093188.45218,1475799951.6787999
1708919105000000000,432926446.21931,377124861.09202,1981650978.02688,1481999166.7003
1708919132000000000,442834000.86221,376219280.62552,1989912446.27918,1488096089.3720999
1708919164000000000,443199994.07741,371945580.27262,1990829631.66368,1477741765.4829
1708919191000000000,443498735.58611,372469802.21592,1991209825.53388,1478382641.9539
1708919222000000000,443506423.60271,372479578.99992,1990105489.77182,1480587795.3557599
1708919252000000000,452090136.62750995,369555730.50172,2000152275.20342,1473438502.58496
1708919283000000000,453101849.23810995,368798704.81882,2002858010.00762,1471188513.58576
1708919312000000000,443573837.13091004,371067525.56001997,1993840786.58938,1474289445.2626
1708919350000000000,443959054.43091,370975722.94152,1993285282.40178,1473991853.1155
1708919371000000000,430939534.76951003,371374014.88502,1977405162.11238,1475247701.1548
1708919407000000000,436196686.45941,376598420.61722,1990346251.03688,1480310589.7003999
1708919436000000000,432857530.57101,380696304.32602,1982002209.15328,1490409752.6096
1708919463000000000,435057803.15051,374240618.65051997,1987616094.02738,1481968314.1932
1708919492000000000,434345431.13491,380121760.39602,1985122759.81918,1489375727.6923
1708919523000000000,436481865.35241,378586806.80892,1990692930.72638,1485748761.3163
1708919550000000000,435727033.57141,379527624.02302,1988167609.98098,1488079130.0452
1708919583000000000,442945643.90371,375039874.84792,1989595517.04338,1483989670.5728
1708919612000000000,446519699.29141,370596484.89522004,1998696489.35258,1472713499.7997
1708919643000000000,435352008.21251,376669567.61412,1987457076.84658,1480803275.6378
1708919671000000000,430904762.14651,382272601.17532,1975553106.89358,1494157721.5551
1708919705000000000,431973003.56561005,381658521.63552,1978236108.06588,1493256336.1663
1708919731000000000,431973003.56561005,381658521.63552,1978236108.06588,1493256336.1663
1708919763000000000,435578570.14541,378740600.36988,1993162845.2170198,1486037212.46399
1708919794000000000,431775667.77891004,376837627.13848,1976821425.90712,1479872426.86689
1708919824000000000,423969565.25537,387567284.39598,1960973027.80668,1503595462.89249
1708919861000000000,426472327.65357,385793760.57408,1966399977.00578,1499512050.67899
1708919883000000000,418327632.27724,399522594.79156995,1928379037.40902,1514654471.69724
1708919912000000000,422219524.03543997,397236295.99977005,1939359186.8447201,1508002821.40604
1708919943000000000,416383312.81046003,401734311.68947,1915714354.38956,1512645123.44974
1708919972000000000,420807131.55394,400599760.60467005,1926932195.76752,1517649066.14789
1708920011000000000,426853663.66354,393731721.36467,1943247664.67404,1499172807.05444
1708920045000000000,433152553.64856,399535516.83637,1956216994.05986,1513538130.04194
1708920063000000000,431874632.36236,402596174.65387,1951235030.75056,1521445709.13954
1708920101000000000,493238720.85986006,624725254.45928,2330472655.94629,2194624636.60202
1708920123000000000,436081073.71124,394798221.53948003,1963804067.9500198,1515697969.0484
1708920152000000000,435225061.07574,396328577.56348,1960674626.86342,1519889598.3645
1708920183000000000,437568635.69677,389356472.11658,1983369635.50948,1515543517.2898898
1708920211000000000,442167156.49107003,384956232.88088,1992948025.15658,1504958986.50759
1708920243000000000,440142053.76527,385291984.37238,1987792993.41238,1504451169.65649
1708920272000000000,441098534.28806996,388062662.31048,1992030040.05558,1510709920.25479
1708920313000000000,443029954.57677,383170223.83537996,1994815199.25998,1496652446.09819
1708920330000000000,437532745.42137,384880032.40458,1980385481.57968,1501615960.01639
1708920374000000000,488731767.98827,615892198.34888,2320766967.3399,2172873060.66094
1708920396000000000,424792907.63706994,404582441.09913003,1934846133.68308,1518421751.22872
1708920423000000000,428779987.25604,400879743.72027004,1947875337.77982,1518829232.52994
1708920451000000000,431647980.44574,389360741.59918,1953092052.13492,1508560475.91154
1708920483000000000,434580876.15393996,387903036.94848,1978128350.92175,1505743875.8225899
1708920511000000000,431349514.66377,386730586.30978,1967715386.85568,1507428823.36669
1708920543000000000,439256717.91837,385343628.42818004,1983521740.94708,1503545070.45069
1708920572000000000,437943064.00240993,381596930.00938,1986004238.04722,1495693414.87529
1708920607000000000,437807817.61147,380591004.43758,1985007224.23718,1492984476.2577899
1708920634000000000,439494870.87927,381347814.75208,1987049251.87138,1493014972.74969
1708920663000000000,436794032.98567,382452028.87417996,1980137036.71598,1494504236.60599
1708920692000000000,438349213.03057,388066336.43788,1987228318.14638,1509926333.66489
1708920723000000000,437464533.23070997,381962965.11958003,1984876982.23382,1498385672.46059
1708920751000000000,439308273.08971,382487607.58148,1990519775.67912,1499823262.4175901
1708920783000000000,438181422.82591003,381601640.34967995,1988204155.28322,1496986951.28319
1708920812000000000,440801619.41371,380253126.57908,1994840665.86662,1493068227.5714898
