symbol,event_direction,basis_z,relative_z,volume_z,basis_repair,index_follow_ratio,futures_follow,entry_ts,entry_price,index_entry_price,return_reversal,return_continuation,event_score,cross_market_breadth,route,horizon_minutes,gross_return,net_return,state_quality,rank_score
XRPUSDT,-1.0,2.949085550811469,2.7068310267486906,1.9258428175878357,0.9033070720664587,-0.3681986292508854,-0.0012733446519523905,2025-12-23 13:45:00+00:00,1.8872,1.88830364,-0.004292072912250977,0.0028613819415006514,15.373379758692927,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.004292072912250977,-0.005892072912250977,0.9033070720664587,13.886882657590668
ETHUSDT,-1.0,4.231604668120306,2.061877127795105,1.903111749869887,0.8447444013506342,-0.452163448825349,-0.0014316782678056583,2025-12-23 14:45:00+00:00,2937.82,2939.54093023,-0.005269213226133718,-0.004721187819539674,16.604743039943884,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.005269213226133718,-0.0068692132261337175,0.8447444013506342,14.026763718858506
ETHUSDT,1.0,-2.6050144805104143,-11.528386082078026,2.2539596550641106,0.548292393289556,-0.39612432964657135,-0.0010446989137160578,2025-12-23 16:25:00+00:00,2954.7,2956.69488372,0.0023183402714319623,-0.006169831116526248,67.6900433588726,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0023183402714319623,0.0007183402714319622,0.548292393289556,37.11393587511007
ETHUSDT,-1.0,3.070652018971682,3.224937173272686,2.1585760634591913,0.9311618289200005,-0.19021572508097118,-0.0004906737671392936,2025-12-25 22:55:00+00:00,2915.79,2917.04325581,-0.004228699597707664,0.005552526073551278,21.375644499879403,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.004228699597707664,-0.005828699597707663,0.9311618289200005,19.904184226851456
XRPUSDT,-1.0,-3.7127278391219916,-3.1823101661038153,1.3482458025951796,0.6988118806645223,-0.2335247858324606,-0.0013689628737267867,2025-12-26 00:15:00+00:00,1.8287,1.82991987,0.004101274129162835,-0.01569420900092955,15.92959365489912,1.0,REFLEXIVE_BASIS_REPAIR,60,0.004101274129162835,0.0025012741291628353,0.6988118806645223,11.131789300201696
BTCUSDT,1.0,4.333744245188118,2.4086158047636217,3.2424015965800574,0.44747563217571806,0.009346700762777958,-0.0001763733813248125,2025-12-26 02:30:00+00:00,89000.0,89013.91826087,0.0022471910112359383,-0.0037157303370786154,33.84524126549369,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0022471910112359383,0.0006471910112359383,0.44747563217571806,15.144920731416489
SOLUSDT,1.0,11.542394336603216,9.817817905667585,1.2837917410782582,0.9532947627451273,0.16041807328820148,-0.0012116316639740887,2025-12-26 07:20:00+00:00,123.65,123.69872467,0.006631621512333208,-0.008410837040032426,145.48072538169004,1.0,REFLEXIVE_BASIS_REPAIR,60,0.006631621512333208,0.005031621512333208,0.9532947627451273,138.68601358672723
SOLUSDT,1.0,9.143428450330816,7.491943762100139,3.5035536073894393,0.8223969467232443,-0.21849212112243888,-0.0026602176541716815,2025-12-26 09:55:00+00:00,123.72,123.74754425,-0.0002424830261882338,0.0007274490785644794,240.0006104965916,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0002424830261882338,-0.0018424830261882339,0.8223969467232443,197.37576928411156
SOLUSDT,1.0,3.2430887307750815,2.262531145082438,2.817112858248931,0.5919654390229891,-0.0510420245815228,-0.0006403586008165707,2025-12-26 13:55:00+00:00,124.85,124.88262776,0.020504605526631914,-0.029875851021225364,20.670817051893764,1.0,REFLEXIVE_BASIS_REPAIR,60,0.020504605526631914,0.018904605526631913,0.5919654390229891,12.236409291088181
XRPUSDT,1.0,-2.544855796212164,-3.5172157036929432,1.9834211359911644,0.7409241997033642,-0.18397557834394326,-0.0005421523448089216,2025-12-26 16:10:00+00:00,1.8435,1.84462018,0.002007051803634252,0.00032546786004883366,17.75321933193248,1.0,REFLEXIVE_BASIS_REPAIR,60,0.002007051803634252,0.0004070518036342521,0.7409241997033642,13.153789825670367
SOLUSDT,1.0,2.006449386242378,2.310881312446223,2.6988353788175026,0.8880292448101543,-0.16820589130561867,-0.0012764260071799205,2025-12-28 23:55:00+00:00,125.19,125.2521578,-0.01581595974119332,0.030194104960460155,12.513599295903928,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.01581595974119332,-0.01741595974119332,0.8880292448101543,11.112442132598444
ETHUSDT,1.0,6.467962447858368,2.9820524495356135,2.6091586155623165,0.9841669609342861,-0.12657537532835822,-0.0015792626477154625,2025-12-29 19:15:00+00:00,2933.44,2934.78372093,-0.0012954074397293347,0.0002727173557324214,50.324938054075446,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0012954074397293347,-0.0028954074397293346,0.9841669609342861,49.528141343885636
ETHUSDT,-1.0,2.1403919561848377,2.112788318421044,2.8867857654452886,0.7291382909474928,-0.16230097807803062,-0.0006437001637897843,2025-12-30 14:10:00+00:00,2969.13,2970.67465116,0.0024249527639408353,-0.00456699437208874,13.05460850637955,0.75,REFLEXIVE_BASIS_REPAIR,60,0.0024249527639408353,0.0008249527639408352,0.7291382909474928,9.518614935330188
BTCUSDT,-1.0,-3.6146335495543176,-2.174345820030218,3.1122913088873427,0.5504466261184213,0.04058539877551214,-0.00028328611898009726,2025-12-30 15:10:00+00:00,88275.0,88297.08478261,0.0077541772868876535,-0.006016425941659742,24.460939474901107,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0077541772868876535,0.006154177286887654,0.5504466261184213,13.464441605646222
ETHUSDT,1.0,4.614764522193593,1.8740707330918807,1.1242160630524507,0.801024581986447,0.02256701105010358,-0.0005750604314959107,2025-12-30 16:25:00+00:00,2989.27,2990.93255814,0.0027331087523041475,-0.004536224563187696,9.722664726067652,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0027331087523041475,0.0011331087523041474,0.801024581986447,7.788093447992714
BTCUSDT,-1.0,-3.174560044891583,-2.749817900741878,2.216415637244869,0.6461712323629218,0.1012281893787772,-0.00026863545604260963,2025-12-31 14:45:00+00:00,88619.7,88647.70630435,-0.006922839955450066,0.01339431300263938,19.348116166695796,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.006922839955450066,-0.008522839955450067,0.6461712323629218,12.502196067334793
BTCUSDT,-1.0,2.753682758913906,3.542923487827157,1.9447206228512672,0.9789593953503095,-1.1003257914063536,-0.0018044019199838779,2025-12-31 16:30:00+00:00,87888.2,87925.6523913,-0.003411151895248765,-0.0002776254377720999,18.972864218450056,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.003411151895248765,-0.005011151895248765,0.9789593953503095,18.57366368335739
XRPUSDT,1.0,-2.248019409500697,-2.5335685843054074,1.6841830182062154,0.7337182961237353,-0.3925055231265123,-0.0007614075161799239,2025-12-31 18:15:00+00:00,1.8373,1.83840839,0.00097969847058188,-0.01170195395417184,9.592283500419747,1.0,REFLEXIVE_BASIS_REPAIR,60,0.00097969847058188,-0.00062030152941812,0.7337182961237353,7.038033905863796
SOLUSDT,1.0,-2.073300741283701,-1.923073425964461,1.711770827873862,0.4177331684809795,-0.10453505013570885,-8.055421298536203e-05,2025-12-31 21:05:00+00:00,124.13,124.21116435,-0.0007250463224039994,0.004914202851848959,6.825017831651899,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0007250463224039994,-0.002325046322403999,0.4177331684809795,2.851036323755132
ETHUSDT,1.0,5.130182081239467,3.5104922599393826,1.0404767221648188,-0.6466924593752503,1.1855272095891394,0.002760043766408371,2026-01-02 09:50:00+00:00,3051.83,3050.29581395,-0.002595164212947587,-0.0021396997866852674,18.73842857869977,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.0021396997866852674,-0.0037396997866852673,1.1855272095891394,22.214916944991323
BTCUSDT,1.0,2.8159814986605647,2.7095654364565154,2.9182364980564413,0.6227181442065823,-0.1963731826457768,-0.0010916835989021045,2026-01-02 14:55:00+00:00,89671.6,89700.18304348,0.0016036292427034082,0.004970358508156414,22.266395852602606,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0016036292427034082,3.629242703408154e-06,0.6227181442065823,13.865688703501837
ETHUSDT,1.0,2.9508736534463837,1.8939136764375515,3.660430071261303,0.8257748864770443,-0.1315769116353472,-0.0016923439760840875,2026-01-02 16:40:00+00:00,3132.35,3133.55302326,0.00258272542978899,-0.0054463900905070695,20.457045428351954,1.0,REFLEXIVE_BASIS_REPAIR,60,0.00258272542978899,0.00098272542978899,0.8257748864770443,16.892914366253073
XRPUSDT,-1.0,2.0591830946869383,2.1734443704642876,1.7388949404096048,0.027327715715945056,2.109296722797452,0.004138905713708896,2026-01-02 18:55:00+00:00,1.973,1.97462183,0.008261530663963512,-0.0044602128737962765,7.78245891833753,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.0044602128737962765,-0.006060212873796276,2.109296722797452,16.415515091755157
XRPUSDT,-1.0,-2.624424925119459,-3.3350274359663756,3.3360942637229956,0.628347665016673,-0.7734239061248463,-0.0019714892326356814,2026-01-02 21:05:00+00:00,1.9821,1.98279808,0.022551838958680293,-0.017557136370516258,29.199262220016397,0.0,REFLEXIVE_BASIS_REPAIR,60,0.022551838958680293,0.020951838958680292,0.628347665016673,18.34728823615686
XRPUSDT,1.0,2.3390033841289832,2.129099746808698,1.759045197438888,0.8724681825893599,-0.2725946431891485,-0.0011426300362660236,2026-01-03 07:00:00+00:00,2.0106,2.01170734,0.008504923903312478,-0.001989455883815827,8.75999497320851,0.75,REFLEXIVE_BASIS_REPAIR,60,0.008504923903312478,0.006904923903312478,0.8724681825893599,7.642816893767157
SOLUSDT,1.0,2.4902955674980167,3.0626296263999597,1.06902415514796,0.8949538011147499,-0.46734412935749287,-0.0017129664109630793,2026-01-04 00:40:00+00:00,134.04,134.09361545,0.0025365562518651075,-0.0023127424649358463,8.153290067136535,0.5,REFLEXIVE_BASIS_REPAIR,60,0.0025365562518651075,0.0009365562518651074,0.8949538011147499,7.296817937174976
BTCUSDT,-1.0,-2.655717879362644,-2.013398009209641,1.8515500475871765,0.7155049312831078,-0.2937801943389612,-0.0009264088125462422,2026-01-04 19:15:00+00:00,90972.8,91004.35652174,0.002718394948819869,-0.003728587006226025,9.900269749903725,1.0,REFLEXIVE_BASIS_REPAIR,60,0.002718394948819869,0.0011183949488198688,0.7155049312831078,7.083691827089095
SOLUSDT,-1.0,-2.2898767917503906,-2.2720357901809414,1.8924942234486115,0.6119714535373284,-0.4826253461680993,-0.0016298710920135129,2026-01-05 06:05:00+00:00,135.2,135.28275944,0.0021449704142013637,-0.0028846153846155964,9.846045680572242,0.5,REFLEXIVE_BASIS_REPAIR,60,0.0021449704142013637,0.0005449704142013636,0.6119714535373284,6.025498886734729
ETHUSDT,-1.0,-2.341701937426984,-2.0695625640646074,1.0439616990900502,0.9234332021344249,-0.13075490643178736,-0.0005833367492693586,2026-01-05 11:35:00+00:00,3173.26,3174.61232558,-0.000504213332661152,0.005694459325740753,5.0593501895471,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.000504213332661152,-0.002104213332661152,0.9234332021344249,4.671971946252889
ETHUSDT,-1.0,-2.552695173456833,-1.8638444055517465,1.007738891097545,0.8553331570946151,0.12585528510040794,-6.328613242567727e-06,2026-01-05 13:25:00+00:00,3160.27,3161.54162791,-0.002866843655763618,0.0005759001604294101,4.794646920185144,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.002866843655763618,-0.004466843655763618,0.8553331570946151,4.101020487395933
XRPUSDT,1.0,-2.2735836945876042,-2.4355608531802346,2.3576831649072476,0.9730504465886103,-0.28862266919590285,-0.0013063966780199054,2026-01-05 14:50:00+00:00,2.1405,2.14162176,-0.010091100210231296,0.020789535155337546,13.055556043573358,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.010091100210231296,-0.011691100210231297,0.9730504465886103,12.703714638661685
XRPUSDT,-1.0,-6.5814755292715486,-5.780526602411006,2.458946185383789,0.7940796913042851,-1.5169550998320018,-0.0054262522983092865,2026-01-05 18:45:00+00:00,2.242,2.24262628,0.011819803746654811,-0.034611953612845525,93.54911843611262,0.5,REFLEXIVE_BASIS_REPAIR,60,0.011819803746654811,0.01021980374665481,0.7940796913042851,74.28545508953631
ETHUSDT,1.0,2.4915819317325356,1.6038509183604746,2.990577578051649,0.837795132828367,-0.6173653643240179,-0.004717791411043004,2026-01-05 20:35:00+00:00,3244.62,3245.90906977,0.003334751064839603,-0.0012081538053763108,11.950724723096519,0.25,REFLEXIVE_BASIS_REPAIR,60,0.003334751064839603,0.0017347510648396027,0.837795132828367,10.012259006781898
XRPUSDT,1.0,2.868163361865501,1.8990947355966143,1.716434292722403,0.6608409874639125,-0.42985091620005755,-0.0024353770561845733,2026-01-05 22:45:00+00:00,2.3348,2.33557314,-0.008951516189823705,0.005696419393524055,9.349269878440644,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.008951516189823705,-0.010551516189823706,0.6608409874639125,6.178380738535329
XRPUSDT,1.0,2.013075338371851,2.3824431388382785,2.4956141527193045,0.8813353620170874,-0.8612451795354403,-0.002633367312266488,2026-01-06 07:35:00+00:00,2.3482,2.34923494,0.0034920364534537507,-0.0038753087471252723,11.96905913152169,0.0,REFLEXIVE_BASIS_REPAIR,60,0.0034920364534537507,0.0018920364534537506,0.8813353620170874,10.548755062683593
SOLUSDT,1.0,2.4648420738514734,2.83861558873899,1.8426851831366793,0.6256804166211667,-0.3948166318646357,-0.0020060180541624506,2026-01-06 11:55:00+00:00,139.3,139.38518905,0.0026561378320172357,-0.0010050251256282783,12.892787533626752,0.5,REFLEXIVE_BASIS_REPAIR,60,0.0026561378320172357,0.0010561378320172357,0.6256804166211667,8.06676467544777
SOLUSDT,1.0,2.6360793900178683,3.1858216795225256,1.689341833378691,0.824013315541549,-0.40900419248179964,-0.0019375672766414054,2026-01-06 13:20:00+00:00,139.08,139.13165507,-0.026243888409548388,0.02358354903652571,14.187225954532702,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.026243888409548388,-0.02784388840954839,0.824013315541549,11.690463097131609
ETHUSDT,1.0,-3.5572511130941247,-2.9781888640617837,3.2324775092356797,-0.16254608784454616,0.3507240115856185,0.0022015143750397925,2026-01-06 14:30:00+00:00,3304.99,3304.74488372,0.002847209825143193,-0.017488706471123883,34.24540219819961,0.75,INDEX_CONFIRMED_DISCOVERY,120,-0.017488706471123883,-0.019088706471123883,0.2630430086892139,9.008013627986644
XRPUSDT,-1.0,-3.192226200508144,-2.0930750422237363,3.6805194312888703,0.7681194991348758,-1.143034488682237,-0.01150414420942969,2026-01-06 18:05:00+00:00,2.2333,2.2340532,0.005641875251869433,-0.0049702234361708175,24.591644497043838,0.5,REFLEXIVE_BASIS_REPAIR,60,0.005641875251869433,0.004041875251869433,0.7681194991348758,18.889321653972235
BTCUSDT,1.0,2.772109756735558,2.7898732078904165,1.1769035214842014,0.997780610915708,0.032515434367086676,-0.00020137585178747752,2026-01-06 20:10:00+00:00,92346.0,92387.00586957,-0.00013752625993546097,0.011185108180105097,9.101977339668764,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.00013752625993546097,-0.001737526259935461,0.997780610915708,9.08177651051563
SOLUSDT,1.0,3.935245144170916,3.0180603031097206,3.2793718551702704,0.9250587464952564,-0.02102776273139951,-0.0009909399773500027,2026-01-06 21:25:00+00:00,141.14,141.21145347,0.007510273487317365,-0.0038968400170042994,38.948467105611684,1.0,REFLEXIVE_BASIS_REPAIR,60,0.007510273487317365,0.005910273487317365,0.9250587464952564,36.02962015862887
ETHUSDT,-1.0,-2.4753929712081564,-2.217472653294343,1.7349899228944048,0.4696688242545286,-0.644854051981561,-0.002736108338835308,2026-01-07 01:05:00+00:00,3265.36,3266.26302326,-0.0067465761814931025,-0.0023397113947618564,9.523561326968519,0.75,REFLEXIVE_BASIS_REPAIR,60,-0.0067465761814931025,-0.008346576181493103,0.4696688242545286,4.472919851153202
BTCUSDT,1.0,2.933128112579383,2.1052922562660594,2.079624923863861,0.83082257272966,-0.005150235149671177,-0.00039879703531653377,2026-01-07 15:30:00+00:00,91238.1,91283.31456522,-0.003448120905630292,0.003573068707042326,12.841875026652364,0.75,REFLEXIVE_BASIS_REPAIR,60,-0.003448120905630292,-0.005048120905630292,0.83082257272966,10.669319648316089
SOLUSDT,1.0,3.6273719372728874,3.354267684828843,1.8854775853243573,0.9247666734991024,-0.6480441015104477,-0.002904865649963506,2026-01-08 02:35:00+00:00,137.3,137.35598676,-0.00029133284777849155,0.005462490895848493,22.940938510964163,0.75,REFLEXIVE_BASIS_REPAIR,60,-0.00029133284777849155,-0.0018913328477784916,0.9247666734991024,21.21501539373178
ETHUSDT,-1.0,-3.017854911233614,-3.141982159432441,2.027002890332423,0.8796262085448153,-0.2743660113650586,-0.0011049723756906271,2026-01-08 06:30:00+00:00,3116.64,3117.87232558,0.001078084090559095,-0.005108065095744241,19.220135237822,0.75,REFLEXIVE_BASIS_REPAIR,60,0.001078084090559095,-0.0005219159094409051,0.8796262085448153,16.90653468696397
ETHUSDT,-1.0,-3.0426079516591873,-1.5028486424877554,1.4961019249896406,0.7612898788549601,-0.41434935872234835,-0.0022939649578197496,2026-01-08 14:10:00+00:00,3089.07,3090.13534884,-0.001398479153920218,-0.002975005422343857,6.841044587831721,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.001398479153920218,-0.002998479153920218,0.7612898788549601,5.208018005511792
XRPUSDT,-1.0,2.348430508307076,2.4604642838925206,1.4333274517331465,0.46356168039769274,-1.1845095077463499,-0.005249217433181075,2026-01-08 15:10:00+00:00,2.0874,2.08783522,0.01964165948069363,-0.03128293570949481,8.282094805511749,0.0,REFLEXIVE_BASIS_REPAIR,60,0.01964165948069363,0.01804165948069363,0.46356168039769274,3.8392617852560287
BTCUSDT,-1.0,-2.527638937865404,-1.502220939632929,2.042715006663312,0.6172919496912238,-0.033624812442848984,-0.0005235139493273699,2026-01-09 18:35:00+00:00,90589.4,90620.1723913,-0.00381391200294956,0.0009394035063704509,7.7563362423595805,0.75,REFLEXIVE_BASIS_REPAIR,60,-0.00381391200294956,-0.00541391200294956,0.6172919496912238,4.787923921506846
SOLUSDT,1.0,4.509478615222248,4.323631908836174,1.4510219524393932,0.8762111087675513,-0.43327874697435725,-0.0027900987265704336,2026-01-11 20:00:00+00:00,139.39,139.47061553,0.00645670421120581,-0.005237104526866987,28.291047507326724,0.5,REFLEXIVE_BASIS_REPAIR,60,0.00645670421120581,0.0048567042112058105,0.8762111087675513,24.788930104590214
BTCUSDT,-1.0,-2.2170515540997444,-2.8302682204889846,2.247018853572908,0.6406596770548135,-0.13625826156390225,-0.00041961128341272413,2026-01-12 16:40:00+00:00,92028.5,92077.83130435,-0.008320248618634452,0.004366038781464465,14.099707504379195,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.008320248618634452,-0.009920248618634452,0.6406596770548135,9.033114056322905
SOLUSDT,1.0,3.3924969008542227,2.6281355502066157,1.658246972025434,0.9789036595840053,-0.06641284025556438,-0.000856286570572129,2026-01-13 05:25:00+00:00,140.02,140.08776375,-0.002071132695329103,0.0025710612769602736,14.784833341871595,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.002071132695329103,-0.003671132695329103,0.9789036595840053,14.472927464697722
SOLUSDT,1.0,4.114437288733804,2.5622422411335495,1.074479094604132,0.8491796711618609,-0.503775961284331,-0.002390494269844612,2026-01-13 11:45:00+00:00,141.89,141.94092836,-0.0007752484318839237,0.0060610331947283935,11.327357415104409,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.0007752484318839237,-0.0023752484318839235,0.8491796711618609,9.618961644891229
BTCUSDT,-1.0,-2.091735769041784,-2.0161303086662534,2.0186462776431155,0.4932197091814844,-0.5264544727790943,-0.0010950118300385725,2026-01-13 13:45:00+00:00,92154.6,92205.69391304,0.005410473269918059,-0.007961621015120102,8.513059066998682,0.5,REFLEXIVE_BASIS_REPAIR,60,0.005410473269918059,0.0038104732699180592,0.4932197091814844,4.198808517269889
ETHUSDT,1.0,2.9740021979114997,2.675668752162907,2.9992016702441036,-0.05873337528478495,0.3953080608627146,0.001523667105440829,2026-01-13 16:05:00+00:00,3187.96,3190.48976744,0.0014084241960377053,-0.0021204782996022686,23.865981584522135,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.0021204782996022686,-0.0037204782996022685,0.3953080608627146,9.434414900762702
SOLUSDT,-1.0,3.424562493452669,2.30956910137995,1.2163477179269606,0.5312361046555238,-0.10601004956270367,-6.904646827310401e-05,2026-01-14 00:25:00+00:00,144.84,144.86594855,0.005247169290251152,-0.008492129246064462,9.620414877062242,0.75,REFLEXIVE_BASIS_REPAIR,60,0.005247169290251152,0.0036471692902511526,0.5312361046555238,5.110711724460596
BTCUSDT,-1.0,-3.916881117200683,-2.160324621254659,1.629322349106318,0.8651395551420877,-0.06565775219034758,-0.0005223997239043321,2026-01-14 04:15:00+00:00,95379.1,95427.72934783,-0.001875672972380782,0.005768559359440539,13.78689348501382,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.001875672972380782,-0.0034756729723807818,0.8651395551420877,11.927586896416203
XRPUSDT,1.0,-2.3127847582088736,-2.021408989586449,1.2912868031211693,0.6403225214700969,-0.6889259559921894,-0.0021474254236496515,2026-01-14 14:30:00+00:00,2.1375,2.13888301,-0.013239766081871274,0.01291228070175432,6.0368741451321215,0.75,REFLEXIVE_BASIS_REPAIR,60,-0.013239766081871274,-0.014839766081871274,0.6403225214700969,3.865546474408636
BTCUSDT,1.0,-4.045562060715101,-3.556016371859677,1.23142892217053,0.0971235007046305,0.7235533989451681,0.0016415186828306894,2026-01-14 17:50:00+00:00,97264.6,97349.35826087,0.006599523362045501,0.001114485640202112,17.715441048862182,1.0,INDEX_CONFIRMED_DISCOVERY,120,0.001114485640202112,-0.00048551435979788814,0.7235533989451681,12.818067584716987
BTCUSDT,-1.0,-2.120263365084915,-1.7217962740257524,1.6511579634876068,0.6049449337804487,-0.4138396109075581,-0.0014686815141189413,2026-01-15 03:35:00+00:00,96009.1,96062.80108696,0.0021414636737557835,-0.002227913812336446,6.027818910022598,1.0,REFLEXIVE_BASIS_REPAIR,60,0.0021414636737557835,0.0005414636737557834,0.6049449337804487,3.6464985113641566
ETHUSDT,1.0,5.1171143460503785,4.0255284985848405,1.3865142665440569,0.8335125781255048,-0.45706982068269697,-0.0020610363305844093,2026-01-15 10:00:00+00:00,3365.14,3366.14348837,0.0006121587809124751,-0.004906185181002831,28.560931650567795,0.5,REFLEXIVE_BASIS_REPAIR,60,0.0006121587809124751,-0.000987841219087525,0.8335125781255048,23.805895773731095
BTCUSDT,1.0,2.5695892207846303,1.6680271173755084,1.912061715084076,0.6596322329292191,-0.7580789420199019,-0.002736891742688541,2026-01-15 15:00:00+00:00,96013.6,96068.3373913,-0.007329170034245047,0.006989634801736422,8.195372805268317,0.25,REFLEXIVE_BASIS_REPAIR,60,-0.007329170034245047,-0.008929170034245048,0.6596322329292191,5.405932063226539
XRPUSDT,-1.0,-6.909362458339702,-5.95946845891229,1.3896861543661885,0.8202634191382978,-0.1080970051105855,-0.002053588891061997,2026-01-16 15:25:00+00:00,2.0494,2.05009256,-0.0043427344588659045,0.004635503074070457,57.2218944740411,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0043427344588659045,-0.005942734458865904,0.8202634191382978,46.937026810847826
ETHUSDT,1.0,2.438581643590429,2.3064077531987395,2.38610518930025,0.4234908606977069,-0.02224106010148456,-0.0006872831785210698,2026-01-18 18:35:00+00:00,3358.75,3360.88837209,0.002072199478972858,-0.003286937104577614,13.420323195342469,1.0,REFLEXIVE_BASIS_REPAIR,60,0.002072199478972858,0.0004721994789728581,0.4234908606977069,5.683384220836983
SOLUSDT,-1.0,-5.519325514145344,-3.384797901287343,2.704029892627892,0.9710659274025254,-0.6586889164245935,-0.007210996770074418,2026-01-19 00:20:00+00:00,134.09,134.15164622,-0.00037288388395861904,0.0030576478484599656,50.51614947916759,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.00037288388395861904,-0.001972883883958619,0.9710659274025254,49.054511542792476
BTCUSDT,-1.0,-3.32145656905121,-1.6044302734740898,1.0497084010334732,0.7559784806439083,-0.5421578796190425,-0.0017070834275136892,2026-01-19 08:35:00+00:00,93065.6,93117.71630435,-0.000919781315545265,0.0015118368118833825,5.5939438008338636,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.000919781315545265,-0.002519781315545265,0.7559784806439083,4.228901135361793
SOLUSDT,-1.0,-2.496424064378678,-2.8738106956179057,1.659795913772957,0.7329449180038038,0.14353563253881238,-0.0,2026-01-20 07:00:00+00:00,131.17,131.22092622,-0.004650453609819194,0.016314706106579147,11.907791128185064,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.004650453609819194,-0.006250453609819194,0.7329449180038038,8.727754992054024
SOLUSDT,-1.0,-2.5126101749196272,-1.53476798853474,2.2089820879252424,-0.0712032828946998,0.4942164284873023,0.003563681437868005,2026-01-20 08:40:00+00:00,128.62,128.73857051,0.0006997356554190315,-0.0034986782770951574,8.51843945020834,1.0,INDEX_CONFIRMED_DISCOVERY,120,-0.0034986782770951574,-0.005098678277095157,0.4942164284873023,4.209952721367305
ETHUSDT,-1.0,3.206750533738847,2.8759245499258332,2.743245809298998,0.8284886509750065,-0.4096664894629856,-0.0025795862853630336,2026-01-20 14:25:00+00:00,3066.52,3067.61604651,-0.012241889829513575,0.013181065181378293,25.29923494687719,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.012241889829513575,-0.013841889829513575,0.8284886509750065,20.960129031838022
BTCUSDT,-1.0,-5.278244783591448,-5.643049655370799,3.640510873517782,0.7165049007059621,-0.23711254414239316,-0.003921884409885612,2026-01-20 22:40:00+00:00,88517.7,88573.49673913,-0.0015454536211402248,-0.0038466882894607757,108.43406313226257,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.0015454536211402248,-0.0031454536211402246,0.7165049007059621,77.69353763772581
BTCUSDT,1.0,2.5557869827246806,1.8837616252021405,1.397698780219934,0.7878275285045333,-0.1959757639053061,-0.0005804912039770738,2026-01-21 00:10:00+00:00,88494.3,88529.01869565,-0.00510767360157649,0.00813837727401645,6.729211608811392,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.00510767360157649,-0.00670767360157649,0.7878275285045333,5.301458150553893
SOLUSDT,-1.0,2.119691327458474,2.073091588020864,2.4068172173063096,0.8665876409229045,-0.3750895408096103,-0.0009483916857662145,2026-01-21 12:20:00+00:00,126.65,126.71113216,0.004500592183181995,-0.015475720489538158,10.57631121959555,1.0,REFLEXIVE_BASIS_REPAIR,60,0.004500592183181995,0.002900592183181995,0.8665876409229045,9.165300589455754
ETHUSDT,1.0,-2.3806886719096254,-2.653135585362473,2.9869329884178724,0.8010965943670755,-0.5990496978880644,-0.0041089943898972026,2026-01-21 15:25:00+00:00,3005.37,3006.57069767,0.01566196508250217,-0.03868408881435559,18.866334466932898,0.5,REFLEXIVE_BASIS_REPAIR,60,0.01566196508250217,0.014061965082502171,0.8010965943670755,15.11375628965012
XRPUSDT,-1.0,2.6942873984879965,2.068813379315046,2.6456609682195134,0.7266356245035088,-0.8179133427195051,-0.008931402600147909,2026-01-21 16:50:00+00:00,1.9091,1.90990462,-0.013252317846105588,0.001257136870776776,14.746855550041744,1.0,REFLEXIVE_BASIS_REPAIR,60,-0.013252317846105588,-0.014852317846105589,0.7266356245035088,10.715590592067617
BTCUSDT,1.0,-3.6345156620304975,-2.3207820697642068,2.7709013526990636,0.7952201123822453,-0.3128219185428627,-0.0007783494321941253,2026-01-21 19:40:00+00:00,89863.9,89912.15434783,0.00019807731469467793,0.0031725754168248077,23.372327859397036,1.0,REFLEXIVE_BASIS_REPAIR,60,0.00019807731469467793,-0.0014019226853053221,0.7952201123822453,18.586145186984393
