variant,scenario_id,ts_event_ns,client_order_id,order_side,last_price,last_quantity,native_commission,extra_cost_to_composite_model,composite_cost_rate
no-flow,opening-drive-c2866caa7c04212d0a,1673283120000000000,O-20230109-165100-09-000-164,2,17323.9,44.927,140.09595395,443.637187525,0.00075
no-flow,opening-drive-adaa94b89eebae94c0,1673603400000000000,O-20230113-095000-09-000-166,1,18912.0,29.387,100.03804992,316.78715808,0.00075
no-flow,opening-drive-adaa94b89eebae94c0,1673603520000000000,O-20230113-095000-09-000-167,2,18880.7,29.387,99.87248356,316.262864615,0.00075
no-flow,opening-drive-300fc40dcd918133ac,1673631420000000000,O-20230113-173700-09-000-169,1,19352.0,20.044,69.82046784,221.09814816,0.00075
no-flow,opening-drive-300fc40dcd918133ac,1673631600000000000,O-20230113-173700-09-000-170,2,19296.2,20.044,69.6191459,220.46062870000003,0.00075
no-flow,opening-drive-376d99cd2e106e1036,1673655120000000000,O-20230114-001200-09-000-172,1,20116.1,9.323,33.75763205,106.899168175,0.00075
no-flow,opening-drive-376d99cd2e106e1036,1673656740000000000,O-20230114-001200-09-000-174,2,20942.6,9.323,39.04957196,107.38632289000002,0.00075
no-flow,opening-drive-7f6f4b39f086cbc3a4,1673832600000000000,O-20230116-013000-09-000-175,1,21145.7,17.048,64.88854085,205.48037934999996,0.00075
no-flow,opening-drive-7f6f4b39f086cbc3a4,1673832840000000000,O-20230116-013000-09-000-176,2,21067.6,17.048,64.64888006,204.72145353999997,0.00075
no-flow,opening-drive-1a34179141612ca8db,1673859840000000000,O-20230116-090400-09-000-178,2,20734.7,22.99,85.80433554,271.71372921,0.00075
no-flow,opening-drive-1a34179141612ca8db,1673860320000000000,O-20230116-090400-09-000-179,1,20782.5,22.99,86.0021415,272.34011475,0.00075
no-flow,opening-drive-2c0664b1d987a4067d,1675700160000000000,O-20230206-161600-09-000-181,1,23091.0,22.592,93.90093696,297.35296703999995,0.00075
no-flow,opening-drive-2c0664b1d987a4067d,1675701300000000000,O-20230206-161600-09-000-182,2,23047.6,22.592,93.72444826,296.79408614,0.00075
no-flow,opening-drive-f7053b7f21e61684fe,1675763700000000000,O-20230207-095500-09-000-184,1,23000.5,28.888,119.59891992,378.72991308,0.00075
no-flow,opening-drive-f7053b7f21e61684fe,1675764420000000000,O-20230207-095500-09-000-185,2,22975.8,28.888,119.47048387,378.32319893000005,0.00075
no-flow,opening-drive-81c809377c29a171d4,1676220900000000000,O-20230212-165500-09-000-187,1,22025.8,27.385,108.57177594,343.81062381000004,0.00075
no-flow,opening-drive-81c809377c29a171d4,1676221200000000000,O-20230212-165500-09-000-188,2,21998.3,27.385,108.43622019,343.381363935,0.00075
no-flow,opening-drive-70486bf87e6e15da3d,1676855280000000000,O-20230220-010800-09-000-190,2,24141.3,19.667,85.46165048,270.62855984500004,0.00075
no-flow,opening-drive-70486bf87e6e15da3d,1676857680000000000,O-20230220-010800-09-000-191,1,24186.8,19.667,85.62272321,271.13862349000004,0.00075
no-flow,opening-drive-4082df7dd519b6a6e6,1678411020000000000,O-20230310-011700-09-000-193,2,19889.5,9.193,32.91195123,104.221178895,0.00075
no-flow,opening-drive-4082df7dd519b6a6e6,1678411980000000000,O-20230310-011700-09-000-194,1,20029.1,9.193,33.14295293,104.95268429500001,0.00075
no-flow,opening-drive-d4c626e20ac1e2dd34,1678497360000000000,O-20230311-011600-09-000-196,1,20334.7,20.841,76.28318689,241.56342513500007,0.00075
no-flow,opening-drive-d4c626e20ac1e2dd34,1678497600000000000,O-20230311-011600-09-000-197,2,20292.6,20.841,76.12525379,241.06330365999997,0.00075
no-flow,opening-drive-46c902b0c722cd3aaf,1679245680000000000,O-20230319-170800-09-000-199,1,27923.9,7.751,38.9588668,123.36974487500002,0.00075
no-flow,opening-drive-46c902b0c722cd3aaf,1679256480000000000,O-20230319-200800-09-000-202,2,28279.8,7.751,39.45541136,124.94213599,0.00075
no-flow,opening-drive-3c1bb732bcc4ff0697,1679303100000000000,O-20230320-090500-09-000-203,1,28448.2,6.094,31.20539954,98.81709856000002,0.00075
no-flow,opening-drive-3c1bb732bcc4ff0697,1679303280000000000,O-20230320-090500-09-000-204,2,28238.1,6.094,30.97493665,98.08729939999999,0.00075
no-flow,opening-drive-3f38e1ad6d96be5ec5,1679417580000000000,O-20230321-165300-09-000-206,1,28405.0,7.434,38.0092986,120.36277890000001,0.00075
no-flow,opening-drive-3f38e1ad6d96be5ec5,1679418420000000000,O-20230321-165300-09-000-207,2,28246.6,7.434,37.79734039,119.69157791,0.00075
no-flow,opening-drive-c21057cad2528a7cb8,1679735820000000000,O-20230325-091700-09-000-209,2,27310.4,14.917,73.33006262,232.21186498,0.00075
no-flow,opening-drive-c21057cad2528a7cb8,1679735940000000000,O-20230325-091700-09-000-210,1,27366.5,14.917,73.48069449,232.68886588499998,0.00075
no-flow,opening-drive-4da801e8b423dabbf0,1679824800000000000,O-20230326-100000-09-000-212,1,27675.6,17.943,89.38499234,283.05247576,0.00075
no-flow,opening-drive-4da801e8b423dabbf0,1679826660000000000,O-20230326-100000-09-000-213,2,27638.8,17.943,89.26613791,282.67610339000004,0.00075
no-flow,opening-drive-23c61ec47ad8659698,1680602400000000000,O-20230404-100000-09-000-215,1,28181.2,16.138,81.86187701,259.22927719,0.00075
no-flow,opening-drive-23c61ec47ad8659698,1680613200000000000,O-20230404-130000-09-000-218,2,28252.9,16.138,82.07015404,259.88882111000004,0.00075
no-flow,opening-drive-76a5347fb5d72de48d,1681176900000000000,O-20230411-013500-09-000-219,1,29874.2,16.932,91.04939179,288.32307400999997,0.00075
no-flow,opening-drive-76a5347fb5d72de48d,1681177080000000000,O-20230411-013500-09-000-220,2,29837.6,16.932,90.93784378,287.96983861999996,0.00075
no-flow,opening-drive-f1dfe95f757beef5ff,1681177800000000000,O-20230411-015000-09-000-222,1,29955.100000000002,8.219,44.31617404,140.334551135,0.00075
no-flow,opening-drive-f1dfe95f757beef5ff,1681188600000000000,O-20230411-045000-09-000-225,2,30090.0,8.219,44.5157478,140.96653469999998,0.00075
no-flow,opening-drive-5d1cdb75b5e5f3150a,1681377360000000000,O-20230413-091600-09-000-226,1,30338.4,11.536,62.99708083,199.49075597000004,0.00075
no-flow,opening-drive-5d1cdb75b5e5f3150a,1681378140000000000,O-20230413-091600-09-000-227,2,30266.099999999995,11.536,62.84695133,199.01534586999992,0.00075
no-flow,opening-drive-7c542f7de473f0d02d,1682300700000000000,O-20230424-014500-09-000-229,1,27777.3,9.237,46.18420562,146.24998445499998,0.00075
no-flow,opening-drive-7c542f7de473f0d02d,1682304240000000000,O-20230424-014500-09-000-230,2,27676.3,9.237,46.01627696,145.718210365,0.00075
no-flow,opening-drive-0915662dddfdf601df,1683102960000000000,O-20230503-083600-09-000-232,1,28756.5,10.606,54.89845902,173.84512023,0.00075
no-flow,opening-drive-0915662dddfdf601df,1683103140000000000,O-20230503-083600-09-000-233,2,28679.1,10.606,54.75069623,173.37720471999998,0.00075
no-flow,opening-drive-e4610b3ab8e2d7220d,1684026480000000000,O-20230514-010800-09-000-235,2,26675.7,12.653,60.75497378,192.39075029500003,0.00075
no-flow,opening-drive-e4610b3ab8e2d7220d,1684030380000000000,O-20230514-010800-09-000-236,1,26733.6,12.653,60.88684334,192.80833725999997,0.00075
no-flow,opening-drive-7cb27f688c1f89198d,1685927580000000000,O-20230605-011300-09-000-238,2,27000.0,16.612,80.73432,255.65867999999995,0.00075
no-flow,opening-drive-7cb27f688c1f89198d,1685928300000000000,O-20230605-011300-09-000-239,1,27031.9,16.612,80.8297061,255.96073600000003,0.00075
no-flow,opening-drive-1162bc40473a0aeeb6,1686935040000000000,O-20230616-170400-09-000-241,1,25992.3,8.451,39.53896691,125.206728565,0.00075
no-flow,opening-drive-1162bc40473a0aeeb6,1686945840000000000,O-20230616-200400-09-000-244,2,26376.3,8.451,40.12310003,127.05648344500003,0.00075
no-flow,opening-drive-58769a66a109943789,1687370340000000000,O-20230621-175900-09-000-245,1,30083.500000000004,10.452,56.59789356,179.22666294,0.00075
no-flow,opening-drive-58769a66a109943789,1687373220000000000,O-20230621-175900-09-000-246,2,30008.6,10.452,56.4569797,178.7804357,0.00075
no-flow,opening-drive-205d8dabad3690558f,1688031660000000000,O-20230629-094100-09-000-248,1,30439.4,17.597,96.41558192,305.31600943000007,0.00075
no-flow,opening-drive-205d8dabad3690558f,1688031900000000000,O-20230629-094100-09-000-249,2,30415.900000000005,17.597,96.34114661,305.0802976150001,0.00075
no-flow,opening-drive-c4e3a9e9e3b84d704a,1688864520000000000,O-20230709-010200-09-000-251,1,30374.4,10.601,57.95982259,183.53943821000004,0.00075
no-flow,opening-drive-c4e3a9e9e3b84d704a,1688866800000000000,O-20230709-010200-09-000-252,2,30308.6,10.601,57.83426435,183.14183710000003,0.00075
no-flow,opening-drive-6153753651d0f82c54,1691977740000000000,O-20230814-014900-09-000-254,2,29238.3,18.001,94.73735489,300.00162383500003,0.00075
no-flow,opening-drive-6153753651d0f82c54,1691978280000000000,O-20230814-014900-09-000-255,1,29258.0,18.001,94.80118644,300.20375706,0.00075
no-flow,opening-drive-34b34a35913a5aa66e,1692031800000000000,O-20230814-165000-09-000-257,1,29684.8,16.974,90.69656314,287.20578326,0.00075
no-flow,opening-drive-34b34a35913a5aa66e,1692031980000000000,O-20230814-165000-09-000-258,2,29663.900000000005,16.974,90.63270695,287.0035720000001,0.00075
no-flow,opening-drive-5e4c135978d1c4e573,1692378480000000000,O-20230818-170800-09-000-260,2,25689.0,3.735,17.2707147,54.690596549999995,0.00075
no-flow,opening-drive-5e4c135978d1c4e573,1692379860000000000,O-20230818-170800-09-000-261,1,25938.5,3.735,17.43845355,55.221769574999996,0.00075
no-flow,opening-drive-c47b64de09dec3fef3,1692464400000000000,O-20230819-170000-09-000-263,1,26240.1,15.523,73.31851301,232.17529121499996,0.00075
no-flow,opening-drive-c47b64de09dec3fef3,1692464520000000000,O-20230819-170000-09-000-264,2,26212.2,15.523,73.24055651,231.92842893999998,0.00075
no-flow,opening-drive-6185c077eb5779b235,1693185240000000000,O-20230828-011400-09-000-266,2,26001.2,17.018,79.64791589,252.21840031000002,0.00075
no-flow,opening-drive-6185c077eb5779b235,1693185660000000000,O-20230828-011400-09-000-267,1,26021.7,17.018,79.71071231,252.41725563999998,0.00075
no-flow,opening-drive-34dc894cf37ae50303,1694104500000000000,O-20230907-163500-09-000-269,1,25863.1,12.529,58.32698038,184.702104545,0.00075
no-flow,opening-drive-34dc894cf37ae50303,1694105520000000000,O-20230907-163500-09-000-270,2,25823.4,12.529,58.23744815,184.4185858,0.00075
no-flow,opening-drive-f6f9a9188849bf7636,1694367360000000000,O-20230910-173600-09-000-272,2,25683.3,15.518,71.73962089,227.17546615999998,0.00075
no-flow,opening-drive-f6f9a9188849bf7636,1694367960000000000,O-20230910-173600-09-000-273,1,25706.2,15.518,71.80358609,227.37802261000004,0.00075
no-flow,opening-drive-f720fb78bda5a52b11,1694599080000000000,O-20230913-095800-09-000-275,1,26158.4,8.423,39.65979658,125.58935582000002,0.00075
no-flow,opening-drive-f720fb78bda5a52b11,1694600820000000000,O-20230913-095800-09-000-276,2,26087.8,8.423,39.55275709,125.25039746000003,0.00075
no-flow,opening-drive-2684112c7cd30a4deb,1694973600000000000,O-20230917-180000-09-000-278,2,26465.6,16.345,77.86444176,246.57073223999996,0.00075
no-flow,opening-drive-2684112c7cd30a4deb,1694973840000000000,O-20230917-180000-09-000-279,1,26480.8,16.345,77.90916168,246.71234531999997,0.00075
no-flow,opening-drive-920f44a171fc853b9c,1695664200000000000,O-20230925-175000-09-000-281,1,26321.6,11.895,56.35717776,178.46439623999999,0.00075
no-flow,opening-drive-920f44a171fc853b9c,1695668640000000000,O-20230925-175000-09-000-282,2,26287.9,11.895,56.28502269,178.235905185,0.00075
no-flow,opening-drive-048e24e10b21161c17,1696262880000000000,O-20231002-160800-09-000-284,2,27853.2,5.119,25.66449554,81.27090256000001,0.00075
no-flow,opening-drive-048e24e10b21161c17,1696263180000000000,O-20231002-160800-09-000-285,1,27976.2,5.119,25.7778302,81.62979564999999,0.00075
no-flow,opening-drive-6068dfe83040a564ec,1696585680000000000,O-20231006-094800-09-000-287,1,27678.5,10.518,52.40204334,165.93980391000005,0.00075
no-flow,opening-drive-6068dfe83040a564ec,1696590180000000000,O-20231006-094800-09-000-288,2,27642.2,10.518,52.33331873,165.72217597000002,0.00075
no-flow,opening-drive-e21119eaa187ae6eab,1696869840000000000,O-20231009-164400-09-000-290,2,27267.0,4.823,23.67157338,74.95998237,0.00075
no-flow,opening-drive-e21119eaa187ae6eab,1696870620000000000,O-20231009-164400-09-000-291,1,27390.6,4.823,23.77887548,75.29977236999999,0.00075
no-flow,opening-drive-f5354fd146467df994,1697158080000000000,O-20231013-004800-09-000-293,1,26822.0,11.62,56.1008952,177.65283479999997,0.00075
no-flow,opening-drive-f5354fd146467df994,1697158260000000000,O-20231013-004800-09-000-294,2,26795.9,11.62,56.04630444,177.47996406,0.00075
no-flow,opening-drive-d66d5df7a073fe31c7,1697392740000000000,O-20231015-175900-09-000-296,1,26970.3,13.859,67.28064979,213.05539098499997,0.00075
no-flow,opening-drive-d66d5df7a073fe31c7,1697393340000000000,O-20231015-175900-09-000-297,2,26956.8,12.404,60.1869865,190.59212390000002,0.00075
no-flow,opening-drive-d66d5df7a073fe31c7,1697393340000000000,O-20231015-175900-09-000-297,2,26956.7,1.455,7.05995973,22.356539145,0.00075
no-flow,opening-drive-750d5a89d71789fd28,1698079980000000000,O-20231023-165300-09-000-299,1,31142.700000000004,3.016,16.90674898,53.53803842000001,0.00075
no-flow,opening-drive-750d5a89d71789fd28,1698082140000000000,O-20231023-165300-09-000-300,2,30949.100000000002,3.016,16.80164741,53.20521679,0.00075
no-flow,opening-drive-82704274ad841d0c20,1698339300000000000,O-20231026-165500-09-000-302,2,33777.0,5.308,32.27189688,102.19434011999999,0.00075
no-flow,opening-drive-82704274ad841d0c20,1698340020000000000,O-20231026-165500-09-000-303,1,33858.700000000004,5.308,32.34995633,102.44152837000001,0.00075
no-flow,opening-drive-8ea100c1df68ff4fe5,1698942360000000000,O-20231102-162600-09-000-305,2,34463.2,5.044,31.28982854,99.08445705999999,0.00075
no-flow,opening-drive-8ea100c1df68ff4fe5,1698943020000000000,O-20231102-162600-09-000-306,1,34546.6,5.044,31.36554907,99.32423872999999,0.00075
no-flow,opening-drive-576b188309ccecfda7,1699547760000000000,O-20231109-163600-09-000-308,2,36303.4,2.093,13.67694292,43.31031923,0.00075
no-flow,opening-drive-576b188309ccecfda7,1699552200000000000,O-20231109-163600-09-000-309,1,36564.6,2.093,13.7753474,43.62193344999999,0.00075
no-flow,opening-drive-11f9419422787115ca,1699637640000000000,O-20231110-173400-09-000-311,1,37324.0,6.007,40.35694824,127.79700275999998,0.00075
no-flow,opening-drive-11f9419422787115ca,1699637940000000000,O-20231110-173400-09-000-312,2,37273.2,6.007,40.30202023,127.62306407,0.00075
no-flow,opening-drive-acbc22f3670fec6a71,1700127840000000000,O-20231116-094400-09-000-314,2,37319.100000000006,6.109,41.03682874,129.94995768500004,0.00075
no-flow,opening-drive-acbc22f3670fec6a71,1700128440000000000,O-20231116-094400-09-000-315,1,37364.899999999994,6.109,41.08719134,130.10943923499997,0.00075
no-flow,opening-drive-54f333dd72d6135cc8,1701187800000000000,O-20231128-161000-09-000-317,1,37647.299999999996,4.335,29.37618819,93.02459593499998,0.00075
no-flow,opening-drive-54f333dd72d6135cc8,1701187920000000000,O-20231128-161000-09-000-318,2,37564.5,4.335,29.31157935,92.82000127500001,0.00075
no-flow,opening-drive-7d7bdafd2adf72efeb,1701249420000000000,O-20231129-091700-09-000-320,1,38282.8,5.531,38.11359002,120.69303508,0.00075
no-flow,opening-drive-7d7bdafd2adf72efeb,1701249960000000000,O-20231129-091700-09-000-321,2,38234.3,5.531,38.06530439,120.54013058500001,0.00075
no-flow,opening-drive-d10da4ad2c019f8ebe,1701251460000000000,O-20231129-095100-09-000-323,1,38273.0,5.304,36.53999856,115.70999544,0.00075
no-flow,opening-drive-d10da4ad2c019f8ebe,1701251640000000000,O-20231129-095100-09-000-324,2,38223.299999999996,5.304,36.49254898,115.55973841999997,0.00075
no-flow,opening-drive-c2cae798a7c3b99e13,1701333480000000000,O-20231130-083800-09-000-326,2,37646.0,6.296,42.66345888,135.10095312,0.00075
no-flow,opening-drive-c2cae798a7c3b99e13,1701334320000000000,O-20231130-083800-09-000-327,1,37677.0,6.296,42.69859056,135.21220344,0.00075
no-flow,opening-drive-6b2d0d44911cdd76d4,1701335460000000000,O-20231130-091100-09-000-329,2,37604.8,4.195,28.39538448,89.91871752000002,0.00075
no-flow,opening-drive-6b2d0d44911cdd76d4,1701335820000000000,O-20231130-091100-09-000-330,1,37675.7,4.195,28.44892107,90.088250055,0.00075
no-flow,opening-drive-f466ecfd55845e916a,1702202220000000000,O-20231210-095700-09-000-332,2,43666.0,4.445,34.9371666,110.63436090000003,0.00075
no-flow,opening-drive-f466ecfd55845e916a,1702204260000000000,O-20231210-095700-09-000-333,1,43717.100000000006,4.445,34.97805171,110.76383041500002,0.00075
no-flow,opening-drive-52bff07ef4b24510ba,1702256940000000000,O-20231211-010900-09-000-335,2,43408.5,2.368,18.50243904,58.591056959999996,0.00075
no-flow,opening-drive-52bff07ef4b24510ba,1702260420000000000,O-20231211-010900-09-000-337,1,43005.8,2.368,20.36754688,56.010753920000006,0.00075
no-flow,opening-drive-dd675cf30ae7f2cdea,1702777740000000000,O-20231217-014900-09-000-338,2,42031.7,3.487,26.38161682,83.541786605,0.00075
no-flow,opening-drive-dd675cf30ae7f2cdea,1702778820000000000,O-20231217-014900-09-000-339,1,42119.6,3.487,26.43678814,83.71649576,0.00075
no-flow,opening-drive-67027f306e72562992,1702801080000000000,O-20231217-081800-09-000-341,2,41734.3,4.861,36.51667781,115.63614641500001,0.00075
no-flow,opening-drive-67027f306e72562992,1702801380000000000,O-20231217-081800-09-000-342,1,41776.8,4.861,36.55386446,115.75390414000002,0.00075
no-flow,opening-drive-6cdcbf8c921718b0aa,1703147340000000000,O-20231221-082900-09-000-344,1,43970.0,4.199,33.2334054,105.2391171,0.00075
no-flow,opening-drive-6cdcbf8c921718b0aa,1703147820000000000,O-20231221-082900-09-000-345,2,43917.9,4.199,33.19402718,105.114419395,0.00075
no-flow,opening-drive-04a7b7dbf06918690c,1703926200000000000,O-20231230-085000-09-000-347,2,41745.5,2.737,20.56633803,65.126737095,0.00075
no-flow,opening-drive-04a7b7dbf06918690c,1703934120000000000,O-20231230-085000-09-000-348,1,41858.4,2.737,20.62195934,65.30287126000002,0.00075
no-flow,opening-drive-11fc1171d6e0dca7cb,1703952780000000000,O-20231230-161300-09-000-350,1,42529.7,3.524,26.9774393,85.4285578,0.00075
no-flow,opening-drive-11fc1171d6e0dca7cb,1703954700000000000,O-20231230-161300-09-000-351,2,42461.100000000006,3.524,26.93392495,85.29076235000001,0.00075
no-flow,opening-drive-8086b65b0e6588d3e6,1704014700000000000,O-20231231-092500-09-000-353,1,42818.1,2.893,22.29709739,70.60747508499999,0.00075
no-flow,opening-drive-8086b65b0e6588d3e6,1704016320000000000,O-20231231-092500-09-000-354,2,42725.9,2.893,22.24908517,70.455436355,0.00075
no-flow,opening-drive-206524cc422f7e1f00,1704736800000000000,O-20240108-180000-09-000-356,1,45643.0,1.495,12.2825313,38.89468245,0.00075
no-flow,opening-drive-206524cc422f7e1f00,1704741180000000000,O-20240108-180000-09-000-358,2,47250.3,1.495,14.1278397,38.85155917500001,0.00075
no-flow,opening-drive-1a4716072ed6cba9aa,1705051740000000000,O-20240112-092900-09-000-359,2,45623.8,3.079,25.28562244,80.07113771000002,0.00075
no-flow,opening-drive-1a4716072ed6cba9aa,1705051920000000000,O-20240112-092900-09-000-360,1,45720.2,3.079,25.33904924,80.24032261,0.00075
no-flow,opening-drive-bf21e7529d74e78993,1706343480000000000,O-20240127-081800-09-000-362,2,41552.5,4.654,34.8093603,110.22964094999999,0.00075
no-flow,opening-drive-bf21e7529d74e78993,1706343900000000000,O-20240127-081800-09-000-363,1,41596.0,4.654,34.84580112,110.34503687999998,0.00075
no-flow,opening-drive-74606477b84e16c458,1707150540000000000,O-20240205-162900-09-000-365,2,42516.899999999994,3.514,26.89278959,85.16050035999999,0.00075
no-flow,opening-drive-74606477b84e16c458,1707150660000000000,O-20240205-162900-09-000-366,1,42589.0,3.514,26.93839428,85.30491521999998,0.00075
no-flow,opening-drive-51ed7ddbf72e5cd024,1707207420000000000,O-20240206-081700-09-000-368,1,43028.2,2.988,23.14228709,73.28390911,0.00075
no-flow,opening-drive-51ed7ddbf72e5cd024,1707207960000000000,O-20240206-081700-09-000-369,2,42937.6,2.988,23.09355878,73.12960281999999,0.00075
no-flow,opening-drive-8b91849a46979e681d,1707469080000000000,O-20240209-085800-09-000-371,1,46537.6,2.452,20.53983514,65.04281126,0.00075
no-flow,opening-drive-8b91849a46979e681d,1707479880000000000,O-20240209-115800-09-000-374,2,47107.299999999996,2.452,20.79127793,65.83904677,0.00075
no-flow,opening-drive-57cb3d976d164e319e,1707758880000000000,O-20240212-172800-09-000-375,1,50176.1,1.639,14.80295302,46.876017905,0.00075
no-flow,opening-drive-57cb3d976d164e319e,1707759660000000000,O-20240212-172800-09-000-376,2,49954.6,1.639,14.73760609,46.66908596,0.00075
no-flow,opening-drive-896057c44b8e0df703,1708159020000000000,O-20240217-083700-09-000-378,2,51783.0,3.813,35.54074422,112.54569002999999,0.00075
no-flow,opening-drive-896057c44b8e0df703,1708159380000000000,O-20240217-083700-09-000-379,1,51829.0,3.813,35.57231586,112.64566689,0.00075
no-flow,opening-drive-04ebc5ed7e17b93aba,1708249320000000000,O-20240218-094200-09-000-381,1,51941.9,2.528,23.63564218,74.84620022000001,0.00075
no-flow,opening-drive-04ebc5ed7e17b93aba,1708252380000000000,O-20240218-094200-09-000-382,2,51838.8,2.528,23.58872755,74.69763725,0.00075
no-flow,opening-drive-f3f03017d738126145,1708507740000000000,O-20240221-092900-09-000-384,2,51382.899999999994,2.061,19.06202824,60.36308943499999,0.00075
no-flow,opening-drive-f3f03017d738126145,1708517280000000000,O-20240221-092900-09-000-386,1,50617.7,2.061,20.86461594,57.37769383499999,0.00075
no-flow,opening-drive-df857d090dfe869b1c,1708793820000000000,O-20240224-165700-09-000-387,1,51219.4,4.945,45.59038794,144.36956181,0.00075
no-flow,opening-drive-df857d090dfe869b1c,1708793820000000000,O-20240224-165700-09-000-387,1,51219.5,0.288,2.65521888,8.408193119999998,0.00075
no-flow,opening-drive-df857d090dfe869b1c,1708795860000000000,O-20240224-165700-09-000-389,2,51443.4,5.233,53.84066244,148.06182171,0.00075
no-flow,opening-drive-8df2f914892eb9009c,1708937520000000000,O-20240226-085200-09-000-390,2,51296.0,4.961,45.80630208,145.05328992,0.00075
no-flow,opening-drive-8df2f914892eb9009c,1708937700000000000,O-20240226-085200-09-000-391,1,51321.7,4.961,45.82925167,145.125963605,0.00075
no-flow,opening-drive-f8eeca15ed9311d933,1709657100000000000,O-20240305-164500-09-000-393,2,65208.600000000006,0.935,10.97460738,34.75292337000001,0.00075
no-flow,opening-drive-f8eeca15ed9311d933,1709661480000000000,O-20240305-164500-09-000-394,1,65638.59999999999,0.935,11.04697638,34.98209187,0.00075
no-flow,opening-drive-d121b85ea4811f696c,1709914320000000000,O-20240308-161200-09-000-396,2,66541.6,0.703,8.42017406,26.66388454,0.00075
no-flow,opening-drive-d121b85ea4811f696c,1709914980000000000,O-20240308-161200-09-000-397,1,67122.8,0.703,8.49371911,26.896777189999998,0.00075
no-flow,opening-drive-33bfdda6df05f133ff,1710148560000000000,O-20240311-091600-09-000-399,1,71674.59999999999,1.813,23.39028896,74.06924838999998,0.00075
no-flow,opening-drive-33bfdda6df05f133ff,1710148620000000000,O-20240311-091600-09-000-400,2,71525.6,1.813,23.3416643,73.9152703,0.00075
no-flow,opening-drive-90ac2adf78018b5594,1710294780000000000,O-20240313-015300-09-000-402,1,72056.3,1.713,22.21783954,70.356491885,0.00075
no-flow,opening-drive-90ac2adf78018b5594,1710305580000000000,O-20240313-045300-09-000-405,2,72249.1,1.713,22.27728749,70.54474373500001,0.00075
no-flow,opening-drive-f70a26a88be77d887b,1710318480000000000,O-20240313-082800-09-000-406,1,73672.2,0.944,12.51838022,39.64153737999999,0.00075
no-flow,opening-drive-f70a26a88be77d887b,1710323340000000000,O-20240313-082800-09-000-407,2,73300.4,0.944,12.45520397,39.44147923,0.00075
no-flow,opening-drive-29f4ff0a302801d5ee,1710696360000000000,O-20240317-172600-09-000-409,1,68292.3,2.178,26.77331329,84.78215876,0.00075
no-flow,opening-drive-29f4ff0a302801d5ee,1710696780000000000,O-20240317-172600-09-000-410,2,68191.8,2.178,26.73391327,84.65739203000001,0.00075
no-flow,opening-drive-2ecef49cf20d3c5eaa,1710838500000000000,O-20240319-085500-09-000-412,2,63315.5,0.757,8.62737003,27.320005095,0.00075
no-flow,opening-drive-2ecef49cf20d3c5eaa,1710839700000000000,O-20240319-085500-09-000-413,1,63785.6,0.757,8.69142586,27.522848540000002,0.00075
no-flow,opening-drive-dcb0f215b48c53c4c9,1710867780000000000,O-20240319-170300-09-000-415,1,65185.9,0.76,8.91743112,28.23853188,0.00075
no-flow,opening-drive-dcb0f215b48c53c4c9,1710870660000000000,O-20240319-170300-09-000-416,2,64736.700000000004,0.76,8.85598056,28.04393844,0.00075
no-flow,opening-drive-23c719964250701d22,1711043760000000000,O-20240321-175600-09-000-418,2,65800.09999999999,0.959,11.35841326,35.968308664999995,0.00075
no-flow,opening-drive-23c719964250701d22,1711054560000000000,O-20240321-205600-09-000-421,1,65434.1,0.959,11.29523434,35.768242085,0.00075
no-flow,opening-drive-371fe819d9b5175cbc,1711530360000000000,O-20240327-090600-09-000-422,2,69526.59999999999,1.495,18.70960806,59.24709219,0.00075
no-flow,opening-drive-371fe819d9b5175cbc,1711530420000000000,O-20240327-090600-09-000-423,1,69696.9,1.495,18.75543579,59.392213335,0.00075
no-flow,opening-drive-a2a626d49604482f1d,1712563920000000000,O-20240408-081200-09-000-425,1,71083.90000000001,1.284,16.42891097,52.024884730000004,0.00075
no-flow,opening-drive-a2a626d49604482f1d,1712574720000000000,O-20240408-111200-09-000-428,2,72330.4,1.284,16.71700205,52.93717314999999,0.00075
no-flow,opening-drive-90e9e5499a460333ed,1712768340000000000,O-20240410-165900-09-000-429,1,69560.3,1.453,18.19280086,57.610536065000005,0.00075
no-flow,opening-drive-90e9e5499a460333ed,1712768700000000000,O-20240410-165900-09-000-430,2,69360.09999999999,1.453,18.14044055,57.444728424999994,0.00075
no-flow,opening-drive-5ecdd0ad14a678a7f4,1712938620000000000,O-20240412-161700-09-000-432,2,69150.09999999999,1.841,22.91496014,72.56404043499998,0.00075
no-flow,opening-drive-5ecdd0ad14a678a7f4,1712942940000000000,O-20240412-161700-09-000-434,1,67495.1,1.841,24.85169582,68.34216350500002,0.00075
no-flow,opening-drive-06c87b73559cf49f0a,1713203100000000000,O-20240415-174500-09-000-435,2,63680.1,2.23,25.56119214,80.94377510999999,0.00075
no-flow,opening-drive-06c87b73559cf49f0a,1713203160000000000,O-20240415-174500-09-000-436,1,63815.299999999996,2.23,25.61546142,81.11562782999998,0.00075
no-flow,opening-drive-52ef9a9d22ae84dd11,1713489660000000000,O-20240419-012100-09-000-438,2,61932.700000000004,1.093,12.1846394,38.584691424999995,0.00075
no-flow,opening-drive-52ef9a9d22ae84dd11,1713491340000000000,O-20240419-012100-09-000-440,1,60679.299999999996,1.093,13.26449498,36.477361194999986,0.00075
