plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,source_prominence,effort_ratio,extension_noise,value_reclaim,event_minutes,first_effort,response_flow,risk_bps,risk_range,cost_r,planned_rr,market_move,relative_move,nav_before,score,position_id,opened,closed,entry_fill,exit_fill,quantity,pnl_ex_funding,holding_minutes,evaluation_censored,funding,pnl,net_r,probability
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4350:s2:1710558600000000000:1710559320000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4350:s2:1710558600000000000,XRPUSDT,-1,1710559320000000000,1710558600000000000,0.6426,0.6441,0.6385,2.7333333333332246,0.6423,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:HIGH:4350:s2:1710558600000000000,5M_OPPOSING_LIQUIDITY,0.6414000000000001,0.6431999999999999,0.644,0.6415,DEFENDED_AUCTION_PROBE,1.415384615384607,2.5958694473225763,0.3333333333333333,0.47650060761411395,12.0,0.8907117883879608,0.49163503754708376,23.342670401494818,1.6759776536313493,0.5140799999999804,2.7333333333332246,-0.14737507591922094,-0.07020825813736808,5288.18031778,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710559320000000000,1710563640000000000,0.6425,0.6385,66025.79999999999,234.46091708999998,72.0,False,0.0,234.46091708999998,1.4778928541303828,
BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4387:s2:1710568680000000000:1710569280000000000,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4387:s2:1710568680000000000,BTCUSDT,-1,1710569280000000000,1710568680000000000,69083.9,69160.40000000001,68646.1,5.722875816992223,69118.5,0.0,BTCUSDT:PROBE:BTCUSDT:5m:PIVOT:HIGH:4387:s2:1710568680000000000,5M_OPPOSING_LIQUIDITY,69058.2,69178.8,69160.3,69000.0,DEFENDED_AUCTION_PROBE,1.0370642201835076,1.2010484232482823,0.05970149253740708,0.7768192988167139,10.0,0.8467223434658084,0.3924198534602371,11.073491797656843,1.193509802902084,1.0836690196076368,5.722875816992223,-0.3483761537414461,-0.07079031664125435,5522.64123487,1.0,BTCUSDT-PERP.BINANCE-AccountStrategy-000,1710569280000000000,1710569580000000000,69075.3,69169.0,0.976,-158.9144184,5.0,False,0.0,-158.9144184,-0.95916918277323,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:4404:s2:1710573600000000000:1710574440000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:4404:s2:1710573600000000000,ETHUSDT,1,1710574440000000000,1710573600000000000,3729.32,3721.99,3746.6699999999996,2.36698499317852,3722.15,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:LOW:4404:s2:1710573600000000000,5M_OPPOSING_LIQUIDITY,3719.1549999999997,3725.1450000000004,3730.0,3722.0,DEFENDED_AUCTION_PROBE,1.516330275229347,1.8309258729009115,0.0,1.3193805941811698,14.0,0.7300915820948455,0.6501079052983572,19.655057758520005,2.127618402593106,0.6105298772168849,2.36698499317852,0.7157513559927245,-0.07371215246964669,5363.72681647,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710574440000000000,1710579420000000000,3729.81,3721.53,12.975,-155.77356826,83.0,False,-13.35037970985061,-169.1239479698506,-1.0510350592460838,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4422:s2:1710580320000000000:1710580860000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4422:s2:1710580320000000000,XRPUSDT,1,1710580860000000000,1710580320000000000,0.6397,0.6381,0.643,2.062499999999922,0.6388,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4422:s2:1710580320000000000,15M_OPPOSING_LIQUIDITY,0.6381,0.6395000000000001,0.6405,0.6382,DEFENDED_AUCTION_PROBE,1.6774193548386727,3.545108347015961,-1.1428571428571201,0.1816655507913537,9.0,0.7082331898936736,0.04681934607334471,25.011724245740904,2.1052631578947882,0.47977499999998624,2.062499999999922,-0.12412665626362154,0.1074686633767098,5194.6028685,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710580860000000000,1710582480000000000,0.6398,0.638,62206.1,-151.71445729,27.0,False,0.0,-151.71445729,-0.9735390181605245,
XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1476:s2:1710582540000000000:1710582960000000000,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1476:s2:1710582540000000000,XRPUSDT,1,1710582960000000000,1710582540000000000,0.6395,0.6378,0.643,2.0588235294118915,0.6382,1.0986122886681098,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1476:s2:1710582540000000000,15M_OPPOSING_LIQUIDITY,0.6375,0.6389,0.6406,0.6379,DEFENDED_AUCTION_PROBE,1.1764705882353117,1.4601565542539308,-1.2857142857143424,0.4444881655064262,7.0,0.8028294275149856,0.30443192460782015,26.58326817826308,2.2666666666665685,0.45141176470590255,2.0588235294118915,-0.07049621181249591,-0.12939970283048305,5042.88841121,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710582960000000000,1710583380000000000,0.6396,0.6377,57984.2,-147.20158933,7.0,False,0.0,-147.20158933,-0.972997862381017,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4468:s2:1710594300000000000:1710595140000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4468:s2:1710594300000000000,SOLUSDT,-1,1710595140000000000,1710594300000000000,191.67,193.325,188.624,1.8404833836857946,192.9,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4468:s2:1710594300000000000,5M_OPPOSING_LIQUIDITY,192.2125,193.5875,193.315,191.449,DEFENDED_AUCTION_PROBE,1.427169493901591,1.1862304156575891,-0.594909090909079,1.1645788022419066,14.0,1.1216429845803886,0.40639557836557444,86.34632441174942,2.298025965610611,0.1389752265861026,1.8404833836857946,0.0860753786604108,-0.2047177927614814,4895.68682188,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710595140000000000,1710595920000000000,191.65,193.34,76.93,-144.82034035,13.0,False,0.0,-144.82034035,-0.986040335905224,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4479:s2:1710595980000000000:1710596280000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4479:s2:1710595980000000000,ETHUSDT,-1,1710596280000000000,1710595980000000000,3676.19,3687.73,3662.01,1.2287694974003363,3687.4,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4479:s2:1710595980000000000,5M_OPPOSING_LIQUIDITY,3681.3199999999997,3693.4800000000005,3687.72,3675.13,DEFENDED_AUCTION_PROBE,1.4781347150259008,1.3890777384856452,-1.269736842105198,0.7897220798900877,5.0,0.4751339331456835,0.32328768893742693,31.39119577606153,1.8510894265472553,0.3822727902946286,1.2287694974003363,0.16202441430288134,0.16920566302060108,4750.86648153,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710596280000000000,1710596820000000000,3675.76,3662.01,8.659,96.80517816,9.0,False,0.0,96.80517816,0.6792106838920904,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4515:s2:1710606960000000000:1710607320000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4515:s2:1710606960000000000,XRPUSDT,1,1710607320000000000,1710606960000000000,0.6228,0.6202,0.626,1.2307692307692013,0.6221,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4515:s2:1710606960000000000,5M_OPPOSING_LIQUIDITY,0.6213,0.6229,0.6236,0.6203,DEFENDED_AUCTION_PROBE,1.3932584269663029,1.1952200783815905,-0.4999999999999306,1.078289387727924,6.0,0.8984255271858941,0.24269443313634623,41.74694926140088,2.8260869565217996,0.2874461538461487,1.2307692307692013,0.10002884651353129,0.03903698279373673,4847.6716596900005,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710607320000000000,1710607980000000000,0.6229,0.6201,41981.100000000006,-143.63833366,11.0,False,0.0,-143.63833366,-0.9876791976541403,
SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4520:s2:1710608460000000000:1710608760000000000,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4520:s2:1710608460000000000,SOLUSDT,-1,1710608760000000000,1710608460000000000,192.643,193.446,188.01,5.769613947696171,193.253,0.0,SOLUSDT:PROBE:SOLUSDT:5m:PIVOT:HIGH:4520:s2:1710608460000000000,5M_OPPOSING_LIQUIDITY,192.76600000000002,193.73999999999995,193.436,192.079,DEFENDED_AUCTION_PROBE,1.5538255033556676,1.2712765957446808,-0.6591375770020755,0.4624388277784345,5.0,0.9066300530253815,0.028412895819381997,41.68332096157126,1.5107710639365277,0.28788493150685024,5.769613947696171,0.18261541309177148,0.4082903520436035,4704.03332603,1.0,SOLUSDT-PERP.BINANCE-AccountStrategy-000,1710608760000000000,1710610080000000000,192.62,188.01,133.06,595.58826928,22.0,False,0.0,595.58826928,4.2204085161293605,
XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4538:s2:1710614280000000000:1710615000000000000,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4538:s2:1710614280000000000,XRPUSDT,1,1710615000000000000,1710614280000000000,0.6046,0.6,0.6152,2.3043478260869197,0.6019,0.0,XRPUSDT:PROBE:XRPUSDT:5m:PIVOT:LOW:4538:s2:1710614280000000000,5M_OPPOSING_LIQUIDITY,0.5999,0.6039,0.6062,0.6001,DEFENDED_AUCTION_PROBE,2.214689265536738,2.3689832597721496,-0.5999999999999889,0.8256584485146574,12.0,1.1797979390346058,0.09945944376216383,76.08336089976923,2.1835443037974978,0.1577217391304331,2.3043478260869197,-0.5055294824687022,-0.0029843614608193736,5299.62159531,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710615000000000000,1710615180000000000,0.6047,0.5999,29415.9,-158.91351658,3.0,False,0.0,-158.91351658,-0.9995274424915767,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4539:s2:1710616200000000000:1710617160000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4539:s2:1710616200000000000,ETHUSDT,-1,1710617160000000000,1710616200000000000,3628.52,3636.01,3566.01,8.34579439252307,3630.88,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4539:s2:1710616200000000000,60M_OPPOSING_LIQUIDITY,3621.1549999999997,3640.6050000000005,3636.0,3611.77,DEFENDED_AUCTION_PROBE,1.8700835654596117,1.38491910900345,0.14807197943445083,0.15065807764536016,16.0,0.5982142430302131,0.002394333995774192,20.642024847596918,0.7123496124399875,0.581338317756991,8.34579439252307,-0.42688962742496356,0.05387560889830406,5140.70807873,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710617160000000000,1710617580000000000,3628.1,3636.44,12.511,-149.78506997,7.0,False,0.0,-149.78506997,-0.9712350106641602,
XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1521:s2:1710624120000000000:1710624660000000000,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1521:s2:1710624120000000000,XRPUSDT,1,1710624660000000000,1710624120000000000,0.6027,0.6006,0.6151,5.904761904761915,0.6023,1.0986122886681098,XRPUSDT:PROBE:XRPUSDT:15m:PIVOT:LOW:1521:s2:1710624120000000000,5M_OPPOSING_LIQUIDITY,0.6008,0.6037999999999999,0.6047,0.6007,DEFENDED_AUCTION_PROBE,1.8363636363636546,1.2361657099379268,0.13333333333331854,0.4336741734881452,9.0,1.4305543887263286,0.07853373699932187,34.84320557491274,1.3695652173913022,0.34440000000000154,5.904761904761915,-0.7113989367038367,0.07823605420283064,4990.92300876,1.0,XRPUSDT-PERP.BINANCE-AccountStrategy-000,1710624660000000000,1710624720000000000,0.6028,0.6005,51382.0,-149.0925803,1.0,False,0.0,-149.0925803,-0.9957582330851077,
ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4600:s2:1710632700000000000:1710633000000000000,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4600:s2:1710632700000000000,ETHUSDT,-1,1710633000000000000,1710632700000000000,3525.42,3537.88,3468.8500000000004,4.540128410914891,3537.46,0.0,ETHUSDT:PROBE:ETHUSDT:5m:PIVOT:HIGH:4600:s2:1710632700000000000,5M_OPPOSING_LIQUIDITY,3530.26,3544.66,3537.87,3517.43,DEFENDED_AUCTION_PROBE,1.1220700152207033,1.0770217943972462,-1.5277777777777681,0.337571195639975,5.0,0.16196144809506585,0.19465681869111554,35.343306613112865,1.2873230705651442,0.33952680577849015,4.540128410914891,0.517492421810186,0.13019408718944214,4841.83042846,1.0,ETHUSDT-PERP.BINANCE-AccountStrategy-000,1710633000000000000,1710633600000000000,3525.03,3525.98,8.477,-37.93885589,10.0,True,4.0035629729844,-33.9352929170156,-0.23362578414935745,
