ts_ns,nav
1706841720000000000,85651.40088815
1706841780000000000,85651.40088815
1706841840000000000,85651.40088815
1706841900000000000,85651.40088815
1706841960000000000,85651.40088815
1706842020000000000,85651.40088815
1706842080000000000,85651.40088815
1706842140000000000,85651.40088815
1706842200000000000,85651.40088815
1706842260000000000,85651.40088815
1706842320000000000,85651.40088815
1706842380000000000,85651.40088815
1706842440000000000,85651.40088815
1706842500000000000,85651.40088815
1706842560000000000,85651.40088815
1706842620000000000,85651.40088815
1706842680000000000,85651.40088815
1706842740000000000,85651.40088815
1706842800000000000,85651.40088815
1706842860000000000,85651.40088815
1706842920000000000,85651.40088815
1706842980000000000,85651.40088815
1706843040000000000,85651.40088815
1706843100000000000,85651.40088815
1706843160000000000,85651.40088815
1706843220000000000,85651.40088815
1706843280000000000,85651.40088815
1706843340000000000,85651.40088815
1706843400000000000,85651.40088815
1706843460000000000,85651.40088815
1706843520000000000,85651.40088815
1706843580000000000,85651.40088815
1706843640000000000,85651.40088815
1706843700000000000,85651.40088815
1706843760000000000,85651.40088815
1706843820000000000,85651.40088815
1706843880000000000,85651.40088815
1706843940000000000,85651.40088815
1706844000000000000,85651.40088815
1706844060000000000,85651.40088815
1706844120000000000,85651.40088815
1706844180000000000,85651.40088815
1706844240000000000,85651.40088815
1706844300000000000,85651.40088815
1706844360000000000,85651.40088815
1706844420000000000,85651.40088815
1706844480000000000,85651.40088815
1706844540000000000,85651.40088815
1706844600000000000,85651.40088815
1706844660000000000,85651.40088815
1706844720000000000,85651.40088815
1706844780000000000,85651.40088815
1706844840000000000,85651.40088815
1706844900000000000,85651.40088815
1706844960000000000,85651.40088815
1706845020000000000,85651.40088815
1706845080000000000,85651.40088815
1706845140000000000,85651.40088815
1706845200000000000,85651.40088815
1706845260000000000,85651.40088815
1706845320000000000,85651.40088815
1706845380000000000,85651.40088815
1706845440000000000,85651.40088815
1706845500000000000,85651.40088815
1706845560000000000,85651.40088815
1706845620000000000,85651.40088815
1706845680000000000,85651.40088815
1706845740000000000,85651.40088815
1706845800000000000,85651.40088815
1706845860000000000,85651.40088815
1706845920000000000,85651.40088815
1706845980000000000,85651.40088815
1706846040000000000,85651.40088815
1706846100000000000,85651.40088815
1706846160000000000,85651.40088815
1706846220000000000,85651.40088815
1706846280000000000,85651.40088815
1706846340000000000,85651.40088815
1706846400000000000,85651.40088815
