symbol,close,beta,symbol_move,factor_move,residual_move,event_quote_volume,event_taker_pressure,oi_move,residual_z,factor_z,event_volume_z,oi_move_z,event_direction,directional_event_taker_pressure,residual_share,cross_market_breadth,confirmation_residual_move,directional_confirmation_residual,confirmation_symbol_return,directional_confirmation_symbol_return,confirmation_factor_move,confirmation_taker_pressure,confirmation_oi_change_z,entry_ts,entry_price,future_return,exit_ts,route,trade_direction_sign,direction,horizon_minutes,gross_return,net_return,rank_score,family,family_priority,family_rank,signal_ts,route_priority,direction_value,initial_stop,atr_at_signal,momentum,momentum_atr,volume_ratio,trend_quality,directional_breadth,residual_momentum_atr,leader_gap_atr,confirmation_return,confirmation_body_fraction,exit_price,exit_reason,holding_minutes,final_stop,trailing_updates
SOLUSDT,89.99,1.1080431208848474,-0.0085201068657836,-0.0036774589892172,-0.0044469654810785,111219472.0129002,-0.1415112397154191,0.0242161610890683,-2.9939047441379536,-0.9188027824374932,1.7632778769327262,5.089330266743482,-1.0,0.1415112397154191,0.5219377586609072,1.0,-0.0006236544554335,0.0006236544554335,-0.0048894321591287,0.0048894321591287,-0.0038598675483667,0.0337589299846636,1.190479761001849,2026-03-26 05:45:00+00:00,89.55,-0.0084868788386375,2026-03-26 07:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,-1.0,SHORT,120.0,0.0084868788386375,0.0064868788386375,0.0095026042465712,V26_OI_BUILDUP,1,0.0095026042465712,,,,,,,,,,,,,,,,,,,
SOLUSDT,86.61,1.1224615040909105,0.0069517137795651,0.0028303318852049,0.0037731914330014,70271102.96200018,0.1111020584590062,0.0190122892032533,2.6264323065893187,0.7976435996166857,1.3187826550364308,4.12067916649159,1.0,0.1111020584590062,0.5427714017934535,1.0,0.0004268752640188,0.0004268752640188,0.0020782819535851,0.0020782819535851,0.0014680018260019,0.171769802424399,3.15021840029802,2026-04-16 18:15:00+00:00,86.79,0.038253254983293,2026-04-16 20:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.038253254983293,0.036253254983293,0.0046199364689417,V26_OI_BUILDUP,1,0.0046199364689417,,,,,,,,,,,,,,,,,,,
ETHUSDT,2362.99,1.1583258906284173,0.0053082036692861,0.001571550329307,0.0034866781816718,799091840.6895827,0.101833261607694,0.0175879095256021,3.797785865461464,0.5963084158583966,2.3631730717862265,4.888023592921004,1.0,0.101833261607694,0.6568470991130476,0.75,0.0006616038381641,0.0006616038381641,0.0069657510188363,0.0069657510188363,0.0054201047281738,0.1648481678086402,3.879078948982435,2026-05-04 02:45:00+00:00,2379.45,0.0049885477736453,2026-05-04 04:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0049885477736453,0.0029885477736453,0.0092113449591567,V26_OI_BUILDUP,1,0.0092113449591567,,,,,,,,,,,,,,,,,,,
SOLUSDT,90.12,1.074386113573204,0.0062333238334897,0.0015529257833736,0.0045699725550142,113866607.38920018,0.0797805793681945,0.0136275848101981,4.455204993087627,0.6214518506607043,2.2378817517187914,3.627249148218356,1.0,0.0797805793681945,0.7331517946269972,0.75,0.0005817956081977,0.0005817956081977,-0.0001109631602308,-0.0001109631602308,-0.0006443457009602,0.0325455356420558,0.9791224941937732,2026-05-07 08:15:00+00:00,90.11,-0.0112085229164354,2026-05-07 10:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0112085229164354,-0.0132085229164354,0.0070514232124942,V26_OI_BUILDUP,1,0.0070514232124942,,,,,,,,,,,,,,,,,,,
SOLUSDT,93.45,1.1621867003353967,0.0109749326248858,0.0018474467622125,0.0088338894121021,141028687.8108002,0.2637085944970119,0.0142643810236613,7.689704033333478,0.7312541021388314,2.4164006416151707,3.563171109858921,1.0,0.2637085944970119,0.8049151383463802,1.0,0.0002946867757039,0.0002946867757039,0.0006420545746388,0.0006420545746388,0.0002987438468665,0.0613555435831047,-0.2270692062188853,2026-05-09 02:15:00+00:00,93.51,0.0040637364987701,2026-05-09 04:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0040637364987701,0.0020637364987701,0.008074338458674,V26_OI_BUILDUP,1,0.008074338458674,,,,,,,,,,,,,,,,,,,
SOLUSDT,96.76,1.2791048871960904,0.0060122498923096,0.0009114178592561,0.0048441254195614,114696046.4452002,0.1266754146894089,0.0085932694147423,3.5830147657834237,0.3344686331972355,2.00190052475932,2.0755426612932637,1.0,0.1266754146894089,0.8057092613129063,0.75,0.0081127467919288,0.0081127467919288,0.0118850764778832,0.0118850764778832,0.0028819748004554,0.1615629969794523,1.9009908144616952,2026-05-11 16:15:00+00:00,97.91,-0.0041875191502399,2026-05-11 18:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,-0.0041875191502399,-0.0061875191502399,0.0452490480654215,V26_OI_BUILDUP,1,0.0452490480654215,,,,,,,,,,,,,,,,,,,
ETHUSDT,,,,,,,,,,,,,,,,,,,,,,-0.1537584814739084,,2026-05-23 12:15:00+00:00,2028.17,,2026-05-23 15:00:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0157654437251315,-0.0177654437251315,1.2201370891724437,V28_BREADTH_TREND,2,1.2201370891724437,2026-05-23 12:00:00+00:00,2.0,-1.0,2060.145,31.974999999999973,-0.0465757284060761,-2.9576279436873016,1.887454642131044,0.1092844997318001,1.0,0.017056098491897,1.2642513496953032,-0.0011278232518739,0.6042216358839012,2060.145,TRAILING_STOP,165.0,2060.145,0.0
ETHUSDT,2069.9,1.061144175981985,0.0032178874409511,0.0010473390896844,0.0021098260966125,619240302.7010126,0.070809392681088,0.0158801454531953,2.053248178980217,0.4108843588430264,2.1758760967310637,4.393855685018539,1.0,0.070809392681088,0.6556556546268965,0.75,0.0006708743605831,0.0006708743605831,0.0023720952703027,0.0023720952703027,0.001601237940163,0.1245580665833589,1.7124627751688826,2026-05-26 18:15:00+00:00,2074.81,0.0002795436690588,2026-05-26 20:15:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0002795436690588,-0.0017204563309411,0.0045393084309799,V26_OI_BUILDUP,1,0.0045393084309799,,,,,,,,,,,,,,,,,,,
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,-0.294206071364929,,2026-06-03 06:15:00+00:00,67126.9,,2026-06-04 03:35:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.0430355469587132,0.0410355469587132,2.832194277749009,V28_BREADTH_TREND,2,2.832194277749009,2026-06-03 06:00:00+00:00,2.0,-1.0,68282.42142857143,1155.5214285714294,-0.0419291778612119,-2.4416879638525177,3.621024240832661,0.1601664134738391,1.0,0.0166814773307635,0.9002240211442476,-0.0024268021197737,0.6204407294833006,64238.05714285714,TRAILING_STOP,1280.0,64238.05714285714,24.0
BTCUSDT,,,,,,,,,,,,,,,,,,,,,,-0.1425360618733701,,2026-06-04 18:15:00+00:00,63134.7,,2026-06-05 18:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.0402504486439311,0.0382504486439311,1.26688985749518,V28_BREADTH_TREND,2,1.26688985749518,2026-06-04 18:00:00+00:00,2.0,-1.0,64935.73571428571,1801.0357142857133,-0.0367458367458367,-1.295794507694011,1.9117966114888187,0.25570018442269,1.0,0.0390204920810079,0.2900256575755606,-0.0059265230802174,0.8566226672735553,60593.5,TWENTY_FOUR_HOUR_CAP,1440.0,63777.2,6.0
XRPUSDT,,,,,,,,,,,,,,,,,,,,,,-0.2538001323595108,,2026-06-23 12:15:00+00:00,1.1078,,2026-06-24 12:15:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,0.0128181982307276,0.0108181982307276,0.8888171105172188,V28_BREADTH_TREND,2,0.8888171105172188,2026-06-23 12:00:00+00:00,2.0,-1.0,1.1273571428571427,0.0195571428571428,-0.0337284294927662,-1.912074276482172,2.020888201390013,0.1150099365024546,1.0,0.3988678344780485,0.2712312173832587,-0.0009018759018759,0.5263157894737396,1.0936,TWENTY_FOUR_HOUR_CAP,1440.0,1.1225714285714286,2.0
XRPUSDT,,,,,,,,,,,,,,,,,,,,,,-0.2257839628679652,,2026-06-26 06:15:00+00:00,1.03,,2026-06-27 02:20:00+00:00,BREADTH_ALIGNED_6H_TREND,,SHORT,,-0.0274410540915397,-0.0294410540915397,0.8943274163516188,V28_BREADTH_TREND,2,0.8943274163516188,2026-06-26 06:00:00+00:00,2.0,-1.0,1.058264285714286,0.0282642857142857,-0.0473203579005627,-1.7291243845231654,1.9417904725736272,0.1331796740685477,1.0,-0.3912678568970773,0.6879222662263447,-0.0026145056647621,0.7499999999999691,1.058264285714286,TRAILING_STOP,1205.0,1.058264285714286,0.0
SOLUSDT,80.21,1.296049127852586,0.0096461756419161,0.0027058648519338,0.0061394404268884,138155808.85060018,0.1936526304544454,0.0157161561552605,2.7758377125385976,0.6143803942888748,2.2628138060445817,4.690266098382722,1.0,0.1936526304544454,0.6364636779171166,1.0,0.0077576102634175,0.0077576102634175,0.010347836928064,0.010347836928064,0.0019580109018365,0.172696024256116,8.490536702524603,2026-07-02 10:45:00+00:00,81.04,0.0017275419545903,2026-07-02 12:45:00+00:00,RESIDUAL_POSITION_BUILDUP_CONTINUATION_2H,1.0,LONG,120.0,0.0017275419545903,-0.0002724580454096,0.1009995669592768,V26_OI_BUILDUP,1,0.1009995669592768,,,,,,,,,,,,,,,,,,,
