event_id,minute,perp_open,perp_high,perp_low,perp_close,perp_volume,perp_quote_volume,perp_taker_buy_quote,spot_open,spot_high,spot_low,spot_close,spot_quote_volume,long_liq_notional,short_liq_notional,open_interest,last_price_tick,index_price_tick,mark_price_tick,symbol,sample_day,perp_ret_1m,spot_ret_1m,perp_spot_basis,mark_index_basis,oi_change_15m,rolling_vwap_4h,perp_spot_basis_center,perp_spot_basis_scale,mark_index_basis_center,mark_index_basis_scale,dominant_liq,liq_total,liq_dominance,event_direction,directional_perp_return,directional_spot_return,futures_lead_return,directional_vwap_deviation,perp_basis_z_directional,mark_basis_z_directional,liq_share_of_perp_volume,liq_threshold_99,event_candidate,global_cluster_id,cluster_symbol_count,cluster_symbols,cluster_total_liquidation_notional,cluster_first_minute,cluster_last_minute,regime,reversal_return_1m,continuation_return_1m,reversal_return_5m,continuation_return_5m,reversal_return_15m,continuation_return_15m,reversal_return_30m,continuation_return_30m,reversal_return_60m,continuation_return_60m,reversal_mfe_30m,reversal_mae_30m,continuation_mfe_30m,continuation_mae_30m,vwap_reclaim_60m
224,2025-08-01 23:54:00+00:00,2.9664,2.9701,2.9653,2.9691,1023178.7,3037573.93215,2139423.78128,2.9673,2.971,2.9666,2.9701,227840.83641,0.0,104471.74007999997,287958093.5,2.9694,2.97042632,2.96960382,XRPUSDT,2025-08-01,0.000876069872057128,0.0009768750882115373,-0.000336689000370316,-0.00027689628066585037,-0.0009533665803077573,2.957488467355857,-0.00029894870705954313,0.00014462610601293099,-0.00023025016882605165,0.00012813297289664683,104471.74007999997,104471.74007999997,1.0,1,0.000876069872057128,0.0009768750882115373,-0.0001008052161544093,0.00391845918283845,-0.26095076712774484,-0.3640445607815865,0.03439315138119279,51304.72732660013,True,225,1,XRPUSDT,104471.74007999997,2025-08-01 23:54:00+00:00,2025-08-01 23:54:00+00:00,UNRESOLVED,0.000977204262892897,-0.000977204262892897,0.0030020429676668285,-0.0030020429676668285,,,,,,,0.003671146138560455,0.0,0.0,-0.003671146138560455,False
225,2025-09-01 01:36:00+00:00,4409.64,4422.5,4408.47,4419.49,18546.926,81939255.66623,64489832.45777,4412.38,4424.0,4411.7,4422.38,6449677.99979,0.0,224594.12830999997,1991321.165,4419.89,4421.39674419,4420.0,ETHUSDT,2025-09-01,0.002233519104727577,0.0022637862874841375,-0.0006534942723149806,-0.00031590564493810813,-0.0016507036081039317,4389.33033853001,,,,,224594.12830999997,224594.12830999997,1.0,1,0.002233519104727577,0.0022637862874841375,-3.0267182756560373e-05,0.006847631841691887,,,0.0027409832623432407,202733.21669239976,True,226,1,ETHUSDT,224594.12830999997,2025-09-01 01:36:00+00:00,2025-09-01 01:36:00+00:00,UNRESOLVED,0.0016962034256491696,-0.0016962034256491696,0.0012429969823606146,-0.0012429969823606146,0.0007333851256873266,-0.0007333851256873266,0.002185897195466804,-0.002185897195466804,0.009414032699084357,-0.009414032699084357,0.003482302256595071,-0.0023577381100534645,0.0023577381100534645,-0.003482302256595071,True
226,2025-09-01 01:46:00+00:00,108297.0,108447.6,108266.3,108411.9,278.321,30165656.1838,20168124.3721,108336.82,108482.98,108308.2,108448.86,2159879.3419409,0.0,331206.2575,89611.053,108415.9,108440.48456522,108420.4,BTCUSDT,2025-09-01,0.001059485399670379,0.0010336477019663448,-0.00034080579546902356,-0.00018521279483885156,-0.0008103810935341516,108010.273726498,,,,,331206.2575,331206.2575,1.0,1,0.001059485399670379,0.0010336477019663448,2.5837697704034213e-05,0.003711511880974463,,,0.010979580735189483,210005.797871,True,227,1,BTCUSDT,331206.2575,2025-09-01 01:46:00+00:00,2025-09-01 01:46:00+00:00,FORCED_OI_DERIVATIVES_LEAD,0.0009468386818188339,-0.0009468386818188339,0.002883912144931445,-0.002883912144931445,0.0028811369329398923,-0.0028811369329398923,0.004694065141077784,-0.004694065141077784,0.008487014810406373,-0.008487014810406373,0.0051793207203267855,0.0,0.0,-0.0051793207203267855,True
227,2025-09-01 02:15:00+00:00,2.7507,2.7512,2.7472,2.7484,421049.0,1157298.42011,299297.75697,2.7521,2.7526,2.7486,2.7498,430053.36469,79369.09315,0.0,336221661.2,2.7482,2.74977895,2.74831566,XRPUSDT,2025-09-01,-0.0008365005670438741,-0.00087241008804817,-0.0005091279365772028,-0.0005321482295878033,0.0005853029057258929,2.7574119648876025,-0.0004687725371412821,5.9693687796166855e-05,-0.0004104126113947393,8.064790172595713e-05,79369.09315,79369.09315,1.0,-1,0.0008365005670438741,0.00087241008804817,-3.59095210042959e-05,0.003273621763041762,0.676041319037288,1.5094703716746853,0.06858135444655325,52468.97024399976,True,228,1,XRPUSDT,79369.09315,2025-09-01 02:15:00+00:00,2025-09-01 02:15:00+00:00,SPOT_CONFIRMED_INFORMATION_MOVE,0.0015269953885111548,-0.0015269953885111548,-0.0002183326670732461,0.0002183326670732461,-0.0020760875042581746,0.0020760875042581746,-0.004010359379755051,0.004010359379755051,-0.005984982466240156,0.005984982466240156,0.0023650123708338633,-0.004802794353078288,0.004802794353078288,-0.0023650123708338633,False
228,2025-09-01 02:25:00+00:00,198.83,198.88,197.62,197.81,318304.55,63083171.96072,17735245.2273,198.88,198.96,197.63,197.88,7979376.85854,93216.3114,0.0,11368448.18,197.8,198.02184211,197.86437719,SOLUSDT,2025-09-01,-0.005143214242004923,-0.005040841402893292,-0.0003537497473216078,-0.0007951896534349467,-0.0038104788716203375,200.083431839797,-0.00044901217321891007,7.411484499163904e-05,-0.00043492747604045867,0.00013965070857986937,93216.3114,93216.3114,1.0,-1,0.005143214242004923,0.005040841402893292,0.00010237283911163075,0.011427464732329135,-1.2853352915741632,2.57973755420257,0.0014776731813365854,84896.24376394991,True,229,1,SOLUSDT,93216.3114,2025-09-01 02:25:00+00:00,2025-09-01 02:25:00+00:00,FORCED_BASIS_DISLOCATION,0.0032805944581109038,-0.0032805944581109038,0.003079022193771852,-0.003079022193771852,0.002776587592948752,-0.002776587592948752,-0.0005056634411953018,0.0005056634411953018,-0.001669660637322404,0.001669660637322404,0.006723623679288027,-0.010110712299681524,0.010110712299681524,-0.006723623679288027,False
229,2025-09-01 02:49:00+00:00,2.7368,2.7376,2.7272,2.7288,4035890.5,11018502.8594,4368205.85691,2.7378,2.7387,2.7288,2.7299,2841289.2277,71667.81977,0.0,336544067.1,2.729,2.73005263,2.7288,XRPUSDT,2025-09-01,-0.002927402558958958,-0.002889699689932579,-0.0004029451628264624,-0.0004588299823361508,-0.0009926624171829879,2.7541806262342026,-0.00043731778425670775,5.830981953196026e-05,-0.00040681207238002504,7.882337057200994e-05,71667.81977,71667.81977,1.0,-1,0.002927402558958958,0.002889699689932579,3.7702869026379204e-05,0.009258032901341747,-0.5894825555308968,0.6599300382442317,0.0065043155757644,53042.3263131998,True,230,1,XRPUSDT,71667.81977,2025-09-01 02:49:00+00:00,2025-09-01 02:49:00+00:00,FORCED_OI_DERIVATIVES_LEAD,-0.00014659532387172755,0.00014659532387172755,0.00117198958624465,-0.00117198958624465,0.0019037861794589403,-0.0019037861794589403,-3.664681631205078e-05,3.664681631205078e-05,0.004241943024307953,-0.004241943024307953,0.00392113749633527,-0.0015757842274993772,0.0015757842274993772,-0.00392113749633527,False
230,2025-09-01 04:24:00+00:00,4385.85,4385.85,4381.28,4382.55,3091.934,13551395.99706,5699648.07843,4388.59,4388.59,4384.0,4385.36,610401.43072,217037.43502,0.0,1996620.049,4382.77,4385.55465116,4382.76,ETHUSDT,2025-09-01,-0.0007549829803181751,-0.0007362704701794343,-0.0006407683747741144,-0.0006372400716201376,-0.001322008099833405,4391.040786888994,-0.0006068781848937999,6.684611923353402e-05,-0.0005380166402126352,0.00010652277758000522,217037.43502,217037.43502,1.0,-1,0.0007549829803181751,0.0007362704701794343,1.8712510138740868e-05,0.0019355335223585114,0.5069881433492882,0.9314761937462576,0.016015872834583732,204443.7391146997,True,231,1,ETHUSDT,217037.43502,2025-09-01 04:24:00+00:00,2025-09-01 04:24:00+00:00,FORCED_OI_DERIVATIVES_LEAD,-0.0001369159680386683,0.0001369159680386683,0.0009692851426260745,-0.0009692851426260745,-0.0010387476606194125,0.0010387476606194125,0.0008780983464108747,-0.0008780983464108747,0.0015731877389598946,-0.0015731877389598946,0.002115206900092259,-0.0027792038881473413,0.0027792038881473413,-0.002115206900092259,True
231,2025-09-01 04:44:00+00:00,2.7242,2.7246,2.72,2.7203,1147220.8,3121726.39924,1188749.87887,2.7254,2.7257,2.7212,2.7213,1171019.66469,56465.986240000006,0.0,338498101.1,2.7204,2.72123684,2.7204,XRPUSDT,2025-09-01,-0.0013959299893699928,-0.0015054990267122648,-0.00036747142909632213,-0.00030752192815375334,-0.0004900676363276402,2.7452948650256808,-0.00043810010820993783,5.4905815937283915e-05,-0.00041084183918133066,6.617576763668578e-05,56465.986240000006,56465.986240000006,1.0,-1,0.0013959299893699928,0.0015054990267122648,-0.00010956903734227197,0.00914631980177657,-1.286360614225116,-1.561295240197561,0.01808806378859689,54263.64388199979,True,232,1,XRPUSDT,56465.986240000006,2025-09-01 04:44:00+00:00,2025-09-01 04:44:00+00:00,UNRESOLVED,-0.0013978813341633145,0.0013978813341633145,-0.001434694086104682,0.001434694086104682,-0.0008826450501313289,0.0008826450501313289,-0.003645942868005765,0.003645942868005765,0.004913834603141301,-0.004913834603141301,0.0012131014961584974,-0.007094805719957353,0.007094805719957353,-0.0012131014961584974,False
232,2025-09-01 07:34:00+00:00,2.7559,2.7637,2.7556,2.7589,2477917.7,6839185.79276,4750727.76635,2.7571,2.7646,2.7569,2.7599,1159163.42113,0.0,77565.17117,336126431.4,2.7589,2.75957105,2.7589,XRPUSDT,2025-09-01,0.0010879815391042769,0.001051315146950449,-0.0003623319685495119,-0.00024317185092948002,-4.6250099712374926e-05,2.728831821580751,-0.00043810810448841053,5.7717405818072096e-05,-0.00039075922866116386,7.905133689197956e-05,77565.17117,77565.17117,1.0,1,0.0010879815391042769,0.001051315146950449,3.666639215382794e-05,0.010958436125099062,1.3128818744513309,1.8669814266817018,0.011341287328692098,56166.74871179975,True,233,1,XRPUSDT,77565.17117,2025-09-01 07:34:00+00:00,2025-09-01 07:34:00+00:00,FORCED_BASIS_DISLOCATION,0.0017776492555092516,-0.0017776492555092516,0.0030493362285965316,-0.0030493362285965316,-0.004195759763295038,0.004195759763295038,-0.018992798101697676,0.018992798101697676,-0.01503733637439323,0.01503733637439323,0.003950849976439907,-0.02138533473485804,0.02138533473485804,-0.003950849976439907,False
233,2025-09-01 07:51:00+00:00,201.37,202.16,201.31,201.87,79926.95,16134548.70909,10436170.41419,201.5,202.23,201.43,202.0,1955003.59764,0.0,141753.0596,11070996.8,201.87,202.03605263,201.95094987,SOLUSDT,2025-09-01,0.0024799139780222745,0.002478316014467019,-0.0006435643564356441,-0.00042122561242008416,-0.0011337004951937901,198.61644043479757,-0.0005034613886139017,7.462236665765602e-05,-0.00047015092400987113,0.00010570043690855062,141753.0596,141753.0596,1.0,1,0.0024799139780222745,0.002478316014467019,1.5979635552554328e-06,0.016248396037969126,-1.8774929568301,0.46286763821152344,0.008785684815599343,84912.29435760005,True,234,2,"BTCUSDT,SOLUSDT",491332.3807,2025-09-01 07:51:00+00:00,2025-09-01 07:51:00+00:00,FORCED_OI_DERIVATIVES_LEAD,0.0002972651627122273,-0.0002972651627122273,-4.953560372519091e-05,4.953560372519091e-05,-0.009367980944508868,0.009367980944508868,-0.006074542718002648,0.006074542718002648,-0.006320696565399525,0.006320696565399525,0.0013374944271066225,-0.012780502303462615,0.012780502303462615,-0.0013374944271066225,False
234,2025-09-01 08:00:00+00:00,4461.1,4478.55,4460.71,4477.21,35121.509,156966340.29935,105980222.26061,4463.29,4480.45,4463.11,4479.65,10930219.714272,0.0,368487.80315,2005843.093,4471.9,4473.65139535,4472.84913372,ETHUSDT,2025-09-01,0.0036024705787820466,0.0036587561250005507,-0.0005446854106905263,-0.00017933038565176584,0.001009681572311738,4407.815921086282,-0.0005168526709350973,8.322719303899906e-05,-0.0004534653093219432,0.00012087125012266092,368487.80315,368487.80315,1.0,1,0.0036024705787820466,0.0036587561250005507,-5.628554621850412e-05,0.015620773779805001,-0.33441882081000823,2.267991134301858,0.0023475593713101683,204484.00636060006,True,235,1,ETHUSDT,368487.80315,2025-09-01 08:00:00+00:00,2025-09-01 08:00:00+00:00,SPOT_CONFIRMED_INFORMATION_MOVE,0.0007708662124534788,-0.0007708662124534788,0.0011554042126758874,-0.0011554042126758874,0.00208829957793729,-0.00208829957793729,0.002025631857835686,-0.002025631857835686,0.0012359076274057685,-0.0012359076274057685,0.00301080360313688,-0.0028566897688515613,0.0028566897688515613,-0.00301080360313688,False
235,2025-09-01 09:03:00+00:00,2.8286,2.8381,2.8285,2.8328,1550912.2,4395385.17385,2744399.77057,2.83,2.839,2.8299,2.8342,949698.07134,0.0,169711.56110999998,325235951.5,2.8332,2.83585,2.83499706,XRPUSDT,2025-09-01,0.0015190860144835838,0.0014829987534867861,-0.0004939665514077651,-0.0003007704920923171,-0.0036405504824345014,2.77044449215874,-0.0004375655655622923,9.165303492412847e-05,-0.00039284302633851853,7.993266358244865e-05,169711.56110999998,169711.56110999998,1.0,1,0.0015190860144835838,0.0014829987534867861,3.608726099679771e-05,0.02225784800637935,-0.6153749943159248,1.1518762183025564,0.03861130581221542,60939.881658400016,True,236,1,XRPUSDT,169711.56110999998,2025-09-01 09:03:00+00:00,2025-09-01 09:03:00+00:00,FORCED_BASIS_DISLOCATION,-0.0008468596130676309,0.0008468596130676309,7.06040173980306e-05,-7.06040173980306e-05,0.002721859613566789,-0.002721859613566789,0.0035363216710188818,-0.0035363216710188818,0.010147328510662917,-0.010147328510662917,0.004271392262072959,-0.0013767297373623588,0.0013767297373623588,-0.004271392262072959,False
236,2025-09-01 10:02:00+00:00,4431.1,4431.21,4423.0,4426.13,16736.84,74098493.16912,31292704.93502,4433.66,4433.67,4426.0,4428.45,3735149.503869,237804.21967,0.0,1994212.573,4425.82,4427.83744186,4425.46,ETHUSDT,2025-09-01,-0.001124503914260444,-0.0011780478268601513,-0.000523885332339713,-0.0005369307006448665,-0.0055104769857948765,4444.819510722717,-0.00048077046779643196,6.740513807789928e-05,-0.0004208403299472141,8.026792782480435e-05,237804.21967,237804.21967,1.0,-1,0.001124503914260444,0.0011780478268601513,-5.3543912599707255e-05,0.004213650038830039,0.6396376563082439,1.4462858808444061,0.0032092989951528887,210477.31665020032,True,237,1,ETHUSDT,237804.21967,2025-09-01 10:02:00+00:00,2025-09-01 10:02:00+00:00,UNRESOLVED,0.0008310806558793122,-0.0008310806558793122,0.0014945458640911963,-0.0014945458640911963,0.002793121446234751,-0.002793121446234751,-0.0023048911649008875,0.0023048911649008875,-0.0053121666781429065,0.0053121666781429065,0.0038114560575490675,-0.003192405103329521,0.003192405103329521,-0.0038114560575490675,False
237,2025-09-01 10:32:00+00:00,199.86,199.95,199.45,199.52,61525.94,12284658.7634,4427148.657,199.96,200.03,199.54,199.6,4612481.76544,409626.5408,0.0,10848509.01,199.53,199.63921053,199.5139386,SOLUSDT,2025-09-01,-0.0017526732747237261,-0.0018019826680060191,-0.0004008016032063244,-0.0006274916118303997,-0.0013902135263624826,201.57498750105677,-0.0004985293384515144,7.084320418587731e-05,-0.000469494073544241,9.148978880876708e-05,409626.5408,409626.5408,1.0,-1,0.0017526732747237261,0.0018019826680060191,-4.9309393282293e-05,0.01024697663294185,-1.379493437207801,1.72694177506964,0.033344559966159655,86549.8639871997,True,238,4,"BTCUSDT,ETHUSDT,SOLUSDT,XRPUSDT",1672409.41683,2025-09-01 10:32:00+00:00,2025-09-01 10:33:00+00:00,UNRESOLVED,-0.002659909726151992,0.002659909726151992,-0.0024589148005972946,0.0024589148005972946,-0.0036151877092527075,0.0036151877092527075,-0.002559407213504751,0.002559407213504751,-0.0034140007052545183,0.0034140007052545183,0.0005012028869286755,-0.006465517241379448,0.006465517241379448,-0.0005012028869286755,False
238,2025-09-01 11:36:00+00:00,2.7757,2.7763,2.7714,2.7723,603125.7,1672513.73885,542721.54299,2.7767,2.7771,2.7726,2.7734,229191.94751,273388.18082,0.0,319336442.4,2.7727,2.77306842,2.7727,XRPUSDT,2025-09-01,-0.0012256670604327002,-0.0011891679028783742,-0.0003966250811279215,-0.00013285644066440838,-0.0030105548437233676,2.7987755786625232,-0.00039133374890787387,0.00010684871990915427,-0.0003386973723874531,0.00010484754359004592,273388.18082,273388.18082,1.0,-1,0.0012256670604327002,0.0011891679028783742,3.649915755432609e-05,0.009504727625764346,0.049521718412223054,-1.9632403838461219,0.16345945295969788,61689.31762719987,True,239,1,XRPUSDT,273388.18082,2025-09-01 11:36:00+00:00,2025-09-01 11:36:00+00:00,FORCED_OI_DERIVATIVES_LEAD,0.000540920660130313,-0.000540920660130313,-0.0005051234051693275,0.0005051234051693275,-0.0013355233084697865,0.0013355233084697865,0.0008292920845206271,-0.0008292920845206271,0.001261693359634964,-0.001261693359634964,0.0015149875554594239,-0.00339068643364715,0.00339068643364715,-0.0015149875554594239,False
239,2025-09-01 14:27:00+00:00,4397.25,4397.25,4393.99,4394.67,1704.833,7492676.78824,737169.84909,4399.43,4399.44,4396.32,4396.68,339122.867609,310034.77252,0.0,2011528.228,4394.86,4396.77790698,4394.87,ETHUSDT,2025-09-01,-0.0005846283852317669,-0.0006275494401108972,-0.00045716313218158167,-0.0004339329891944743,-0.0002830667594602154,4398.298546797669,-0.0005132713853986393,7.508995727829717e-05,-0.0004678466216573862,9.5499470201831e-05,310034.77252,310034.77252,1.0,-1,0.0005846283852317669,0.0006275494401108972,-4.292105487913034e-05,0.0008253292353607039,-0.7472138119497139,-0.3551185403566949,0.041378372680723356,218392.04889440018,True,240,1,ETHUSDT,310034.77252,2025-09-01 14:27:00+00:00,2025-09-01 14:27:00+00:00,UNRESOLVED,-0.00026854313237167156,0.00026854313237167156,-0.0013867306466134378,0.0013867306466134378,-0.0012796402360016283,0.0012796402360016283,0.0003025935475107742,-0.0003025935475107742,-0.0053274200005831805,0.0053274200005831805,0.0014403811890313367,-0.0038273636018175683,0.0038273636018175683,-0.0014403811890313367,True
240,2025-09-01 15:50:00+00:00,108600.1,108600.2,108550.3,108573.3,75.62,8209660.5692,3025107.6065,108651.77,108651.77,108600.0,108619.99,1017522.1231093,445255.0927000001,0.0,90147.326,108573.0,108618.10195652,108560.0,BTCUSDT,2025-09-01,-0.00024680739110927163,-0.00029262890643266815,-0.0004298472132063802,-0.0005349196448236615,-0.0003595485682761357,109010.2907621053,-0.0004688046381716715,5.7013507675216534e-05,-0.0004198052628098248,7.856316857090073e-05,445255.0927000001,445255.0927000001,1.0,-1,0.00024680739110927163,0.00029262890643266815,-4.582151532339651e-05,0.004016767515638097,-0.6833016692678583,1.4652461720653451,0.05423550571267875,217269.4565366001,True,241,3,"BTCUSDT,SOLUSDT,XRPUSDT",707722.3968600001,2025-09-01 15:48:00+00:00,2025-09-01 15:50:00+00:00,UNRESOLVED,0.00020260755998110358,-0.00020260755998110358,0.0005653567238354016,-0.0005653567238354016,0.002063754436397414,-0.002063754436397414,0.004196635620495432,-0.004196635620495432,0.002167611628256556,-0.002167611628256556,0.004390582214964356,-0.0005295961345929134,0.0005295961345929134,-0.004390582214964356,True
241,2025-09-01 17:10:00+00:00,2.7378,2.7382,2.7316,2.7357,1847136.6,5051304.50083,2247837.17249,2.7391,2.7393,2.7331,2.7371,1930959.06419,92536.58588999999,0.0,316973420.8,2.7357,2.73621579,2.7355,XRPUSDT,2025-09-01,-0.0007308072090521645,-0.0006939245361634594,-0.0005114902634174578,-0.0002615985196109394,0.0037915190931796516,2.7598416505168792,-0.0004368958875262674,5.7053822276957317e-05,-0.0004241428036881878,7.31789927616252e-05,92536.58588999999,92536.58588999999,1.0,-1,0.0007308072090521645,0.0006939245361634594,3.688267288870506e-05,0.008785960456441854,1.3074387116271673,-2.2211877745669937,0.018319344215894116,65303.409259001535,True,242,3,"BTCUSDT,SOLUSDT,XRPUSDT",640759.90923,2025-09-01 17:10:00+00:00,2025-09-01 17:12:00+00:00,UNRESOLVED,-0.001426612038938242,0.001426612038938242,0.00010965513471164031,-0.00010965513471164031,-0.003552011351251604,0.003552011351251604,-0.00542463669423876,0.00542463669423876,-0.00204910606295742,0.00204910606295742,0.001644917205833929,-0.005592718499835447,0.005592718499835447,-0.001644917205833929,False
242,2025-09-01 17:27:00+00:00,4317.57,4317.82,4307.54,4308.56,23238.385,100202673.96623,31052393.91893,4320.14,4320.14,4311.01,4311.4,10365005.335714,227043.68021,0.0,2025198.737,4309.02,4312.49604651,4309.64784109,ETHUSDT,2025-09-01,-0.002091318547462251,-0.0020251317811226244,-0.0006587187456509325,-0.0006604540361968558,0.003367768460668108,4363.402111367308,-0.00048073849929169965,5.796583760705582e-05,-0.00045995820953764754,6.870105638267729e-05,227043.68021,227043.68021,1.0,-1,0.002091318547462251,0.0020251317811226244,6.61867663396265e-05,0.012648312295857838,3.0704334433281506,2.9183805492365407,0.0022658445251323087,222783.52315900006,True,243,1,ETHUSDT,227043.68021,2025-09-01 17:27:00+00:00,2025-09-01 17:27:00+00:00,UNRESOLVED,0.001229353399044362,-0.001229353399044362,0.0010415688962782227,-0.0010415688962782227,0.0025104470211035775,-0.0025104470211035775,0.0037875893577420396,-0.0037875893577420396,0.0074272763055861475,-0.0074272763055861475,0.004433035631394189,-0.0003040458993260886,0.0003040458993260886,-0.004433035631394189,False
243,2025-09-01 20:38:00+00:00,4315.72,4316.69,4286.49,4293.39,75875.831,326518419.49493,95816281.00875,4318.39,4319.15,4295.0,4296.31,22116919.269911,261551.55063,0.0,2005954.634,4293.43,4296.66395349,4293.5,ETHUSDT,2025-09-01,-0.00518522261535459,-0.005126132854329057,-0.0006796530045550808,-0.0007363744347355095,-0.010392547373795913,4331.48587939119,-0.0004902195332638359,8.192524468289437e-05,-0.0004712075966113449,6.544317703102554e-05,261551.55063,261551.55063,1.0,-1,0.00518522261535459,0.005126132854329057,5.908976102553254e-05,0.008834011682729124,2.3122722675346217,4.0518637718100585,0.0008010315345596031,224359.51297599988,True,244,1,ETHUSDT,261551.55063,2025-09-01 20:38:00+00:00,2025-09-01 20:38:00+00:00,FORCED_BASIS_DISLOCATION,0.00020028785623859,-0.00020028785623859,-0.0033759893758501234,0.0033759893758501234,-0.0020611016466571853,0.0020611016466571853,-0.00622187366055152,0.00622187366055152,-0.006428140420457109,0.006428140420457109,0.0033190555714714964,-0.010362440868404876,0.010362440868404876,-0.0033190555714714964,False
244,2025-09-01 20:43:00+00:00,197.55,197.77,197.17,197.24,89060.04,17583137.5614,9453152.8732,197.61,197.83,197.25,197.31,1895024.31241,223717.6562,0.0,10708117.38,197.22,197.27421053,197.19,SOLUSDT,2025-09-01,-0.0015198341240560964,-0.0014686893323982986,-0.00035477167908359863,-0.0004268704448177063,0.001815189139465101,198.5907569044201,-0.00045165985250794627,7.468532669665726e-05,-0.00040701076571997286,6.569161152367392e-05,223717.6562,223717.6562,1.0,-1,0.0015198341240560964,0.0014686893323982986,5.114479165779784e-05,0.006824947905301553,-1.2972852594977553,0.3023168200185868,0.012723420687507106,89129.62105,True,245,1,SOLUSDT,223717.6562,2025-09-01 20:43:00+00:00,2025-09-01 20:43:00+00:00,UNRESOLVED,-0.004115127609740423,0.004115127609740423,-0.00208084933102948,0.00208084933102948,0.00020277806010881997,-0.00020277806010881997,-0.0014713719390106312,0.0014713719390106312,-0.013064076390671793,0.013064076390671793,0.002332184141147664,-0.006185357939565983,0.006185357939565983,-0.002332184141147664,False
245,2025-09-01 21:30:00+00:00,4269.96,4271.2,4264.56,4268.95,3023.081,12901583.84611,4767952.54474,4272.3,4273.5,4267.16,4270.9,3580894.328683,777062.9913700001,899.9192999999999,2021345.79,4268.21,4270.17930233,4268.54,ETHUSDT,2025-09-01,-0.0002389060923047026,-0.00032540538423475596,-0.0004565782387786488,-0.00038389543247174807,-0.0013539033024001501,4303.060152866796,-0.0005065419166331853,9.586907267285e-05,-0.0004763163167735285,9.066592273367887e-05,777062.9913700001,777962.91067,0.9988432362421688,-1,0.0002389060923047026,0.00032540538423475596,-8.649929193005335e-05,0.007958537682129382,-0.5211657572305498,-1.0193563525874716,0.06023004622058826,225889.2447964002,True,246,2,"ETHUSDT,XRPUSDT",852637.3750000001,2025-09-01 21:30:00+00:00,2025-09-01 21:31:00+00:00,UNRESOLVED,-0.0002787959313851559,0.0002787959313851559,-0.0010617142876804184,0.0010617142876804184,-0.007746106908391747,0.007746106908391747,-0.0021574222492119757,0.0021574222492119757,0.0009927255578135543,-0.0009927255578135543,0.0006980639267268884,-0.014865482144321263,0.014865482144321263,-0.0006980639267268884,False
246,2025-09-01 21:41:00+00:00,195.8,195.81,194.5,194.94,236486.39,46110279.782,7876765.8087,195.85,195.86,194.69,195.02,7296478.34313,322558.72250000003,0.0,10670196.77,194.94,194.96684211,194.91,SOLUSDT,2025-09-01,-0.004452982406171202,-0.0042469427048672515,-0.00041021433699117704,-0.0002915475748841434,-0.00541649323878346,197.4583041166905,-0.0004515012760013537,7.391113877621134e-05,-0.0004041429787246531,6.706064533328838e-05,322558.72250000003,322558.72250000003,1.0,-1,0.004452982406171202,0.0042469427048672515,0.00020603970130395055,0.012835624746983106,-0.5586023932764118,-1.6790086537478968,0.0069953755220092334,89861.24092399966,True,247,2,"BTCUSDT,SOLUSDT",716539.8149000001,2025-09-01 21:41:00+00:00,2025-09-01 21:41:00+00:00,FORCED_OI_DERIVATIVES_LEAD,-0.0008211023760107791,0.0008211023760107791,0.0008716831727435695,-0.0008716831727435695,-0.0007184277006291661,0.0007184277006291661,-0.00020521239554873255,0.00020521239554873255,-0.0039062549670650995,0.0039062549670650995,0.002667487432030491,-0.003231763619575223,0.003231763619575223,-0.002667487432030491,False
247,2025-09-01 22:18:00+00:00,4280.0,4285.26,4275.24,4283.99,7951.899,34040490.58752,26376124.15666,4281.64,4285.91,4277.54,4285.53,2049298.378871,0.0,9884700.40257,2018672.003,4283.99,4284.86116279,4283.98,ETHUSDT,2025-09-01,0.0009294722761641339,0.0009057823613556337,-0.0003593487853310595,-0.00020564558722524495,0.009361834097419974,4283.3408872237405,-0.000478794753849765,8.42798281986846e-05,-0.00046748822415354496,8.72474579683969e-05,9884700.40257,9884700.40257,1.0,1,0.0009294722761641339,0.0009057823613556337,2.3689914808500134e-05,0.0001515320899929143,1.4172545325687997,3.0011491798780616,0.2903806681973599,226341.07368119978,True,248,1,ETHUSDT,9884700.40257,2025-09-01 22:18:00+00:00,2025-09-01 22:18:00+00:00,UNRESOLVED,-0.001299345261566735,0.001299345261566735,0.0005954167100393338,-0.0005954167100393338,0.003477101307433438,-0.003477101307433438,0.0017545770095926019,-0.0017545770095926019,-0.0019029545838665201,0.0019029545838665201,0.006066774198819291,-0.003608785267939396,0.003608785267939396,-0.006066774198819291,True
