decision_ts,entry_ts,exit_ts,symbol,route,route_priority,direction,direction_value,short_return,medium_return,short_score,medium_score,trend_score,directional_breadth,residual_trend_score,residual_leader_gap,volume_ratio,atr_24h,confirmation_return,confirmation_body_fraction,confirmation_taker_pressure,entry_price,initial_stop,final_stop,exit_price,exit_reason,trailing_updates,holding_minutes,rank_score,gross_return,net_return
2024-04-23 16:00:00+00:00,2024-04-23 17:00:00+00:00,2024-04-23 21:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.006463857576841647,0.07520745208035073,0.1984726788884831,0.8728122008998833,0.5356424398941833,1.0,-0.19508022708399553,0.06671449195645174,0.948818419764273,441.02916666666596,0.004973400890452506,0.6986881083368451,0.04502193020832301,66723.4,66311.4,66311.4,66311.4,TRAILING_STOP,0,240.0,1.016454826758157,-0.006174745291756767,-0.008174745291756767
2024-04-29 08:00:00+00:00,2024-04-29 09:00:00+00:00,2024-04-29 11:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.039001649443501374,-0.004883577876518053,-1.4410807746302658,-0.06820158182209006,-0.7546411782261779,1.0,0.4037925439438099,0.22671670973096725,1.4691573791730461,29.814583333333378,-0.005092675396070834,0.6670776818742321,-0.007514199254678111,3170.7,3187.7,3187.7,3187.7,TRAILING_STOP,0,120.0,2.217373311237662,-0.005361592077459232,-0.007361592077459232
2024-04-29 16:00:00+00:00,2024-04-29 17:00:00+00:00,2024-04-29 21:00:00+00:00,ETHUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.041626998951567074,-0.00030483589144070233,-1.4898647017014608,-0.004123716574920865,-0.7469942091381908,1.0,-0.06489985866102399,0.25402636839566495,1.3765446408622408,34.467916666666646,-0.007440915921108071,0.6688330036733585,-0.14591292985455218,3157.39,3188.71,3188.71,3188.71,TRAILING_STOP,0,240.0,2.056541750688609,-0.009919585480412607,-0.011919585480412607
2024-04-29 16:00:00+00:00,2024-04-29 17:00:00+00:00,2024-04-29 23:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.03865176772302614,-0.11034608663902146,-0.9667114130813594,-1.0431227102511595,-1.0049170616662595,1.0,-0.32282271118909267,0.25402636839566495,0.817706541803195,1.822583333333333,-0.021114115896781915,0.8461086637298089,-0.1356422928071065,133.568,136.617,136.5134375,136.5134375,TRAILING_STOP,2,360.0,1.6434545105882903,-0.02205196978318158,-0.02405196978318158
2024-04-29 16:00:00+00:00,2024-04-29 17:00:00+00:00,2024-04-29 18:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.00781626425397508,-0.04478919699000117,-0.389909661988338,-0.8444793216439475,-0.6171944918161427,1.0,0.0648998586610241,0.25402636839566495,1.021508237028555,468.09583333333376,-0.0039722466443005144,0.5820930232558038,-0.12208334467674709,62761.9,63149.8,63149.8,63149.8,TRAILING_STOP,0,60.0,1.260938514477686,-0.006180501227655677,-0.008180501227655677
2024-04-30 16:00:00+00:00,2024-04-30 17:00:00+00:00,2024-04-30 22:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.035664522108417085,-0.08477223571088599,-1.5563971181295941,-1.3982622280110943,-1.4773296730703442,1.0,-0.05587434097309951,0.06021311311723254,2.0191287081582465,603.066666666667,-0.007395716935270191,0.5875277814093354,-0.056831156926093085,60315.5,60887.9,60265.174999999996,60265.174999999996,TRAILING_STOP,1,300.0,5.965837508620738,0.0008343626431017714,-0.0011656373568982286
2024-05-01 00:00:00+00:00,2024-05-01 01:00:00+00:00,2024-05-01 08:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.04998558951417875,-0.08638981235586263,-2.0404206914648,-1.3328718972790987,-1.6866462943719496,1.0,-0.17949755182756144,0.18054257273561092,1.6850534115935503,695.4499999999998,-0.007155670456643892,0.5739981483930708,-0.05604048315259491,60217.2,60816.7,58620.24375,57482.0,NEXT_DECISION_CAP,2,420.0,5.684178184966147,0.045422238164511075,0.04342223816451107
2024-05-01 00:00:00+00:00,2024-05-01 01:00:00+00:00,2024-05-01 02:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.08015973860954795,-0.18121416983900263,-1.8398056139855252,-1.5720225850956198,-1.7059140995405726,1.0,-0.19876535699618447,0.18054257273561092,1.4734321730587125,2.4722500000000003,-0.012353475154911808,0.5657989877078795,-0.05499501697532905,125.12,127.293,127.293,127.293,TRAILING_STOP,0,60.0,5.027097437475126,-0.01736732736572888,-0.01936732736572888
2024-05-02 00:00:00+00:00,2024-05-02 01:00:00+00:00,2024-05-02 08:00:00+00:00,BTCUSDT,CROSS_SECTIONAL_TREND_LEADER,1,SHORT,-1.0,-0.03864062046587702,-0.09248871595330743,-1.1938652431244776,-1.0800676228551627,-1.1369664329898201,0.5,-1.0447971173768729,0.46354995838711477,2.2650998759201437,878.9791666666673,-0.009796304776213072,0.5980525599413653,-0.08726567647815853,57736.5,58571.1,58291.2125,57645.0,NEXT_DECISION_CAP,5,420.0,5.2660529740171125,0.0015847860538826808,-0.00041521394611731925
2024-05-14 16:00:00+00:00,2024-05-14 17:00:00+00:00,2024-05-15 00:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.01953938123704957,-0.03076597080521104,-0.9098518079670563,-0.5414788020215691,-0.7256653049943127,1.0,0.004551816540939946,0.06074520977903752,1.5411351200325536,449.58749999999964,-0.005564372469635592,0.5823728813559297,-0.05169422274150204,61406.4,61793.0,61793.0,61550.5,NEXT_DECISION_CAP,0,420.0,2.2366965738317393,-0.0023466609343651967,-0.004346660934365197
2024-05-16 00:00:00+00:00,2024-05-16 01:00:00+00:00,2024-05-16 08:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.11594570416235217,0.11472860580644251,2.9779404098341016,1.1137405614800577,2.0458404856570795,1.0,0.37520759755175215,0.039867281791421516,1.2941975069748894,2.137416666666669,0.01915745089127907,0.7640986908358485,0.08539130643686432,161.459,157.999,159.61599999999999,162.683,NEXT_DECISION_CAP,2,420.0,5.295443312411379,0.007580871924141697,0.005580871924141697
2024-05-18 08:00:00+00:00,2024-05-18 09:00:00+00:00,2024-05-18 15:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.018553457259624206,0.18207963538770966,0.47299953574599823,1.7544791900222538,1.1137393628841261,1.0,0.017777154690130637,0.6227017471524099,0.9045975721485672,1.9134583333333335,0.005835694708970163,0.7303779069767383,0.03734113790755478,173.221,172.058,172.42793749999998,172.42793749999998,TRAILING_STOP,5,360.0,2.014971847342545,-0.004578327685442418,-0.006578327685442418
2024-05-20 16:00:00+00:00,2024-05-20 17:00:00+00:00,2024-05-20 21:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.007763636091709936,0.06988829875913982,0.412644306214302,1.4039968568138437,0.9083205815140728,1.0,0.07658397684940244,0.6123348317929646,1.0391599415951203,403.97916666666544,0.011609908269406777,0.8662385117926955,0.08961250731962012,68164.4,67344.9,69280.29375,69280.29375,TRAILING_STOP,3,240.0,1.8877807248716192,0.016370623815364027,0.014370623815364027
2024-05-20 16:00:00+00:00,2024-05-20 17:00:00+00:00,2024-05-21 00:00:00+00:00,XRPUSDT,BREADTH_TREND_LEADER,2,LONG,1.0,0.008198321296115418,0.014535454724022623,0.4839820671094672,0.3243276223651775,0.4041548447373223,1.0,-0.42758175992734804,0.6123348317929646,0.8415759201046206,0.0034625000000000072,0.005615801704105472,0.6041666666666802,0.06610678151935412,0.5193,0.5158,0.5311125000000001,0.5379,NEXT_DECISION_CAP,5,420.0,0.6802539706491042,0.0358174465626806,0.0338174465626806
2024-05-26 16:00:00+00:00,2024-05-26 17:00:00+00:00,2024-05-26 22:00:00+00:00,ETHUSDT,CROSS_SECTIONAL_TREND_LEADER,1,LONG,1.0,0.023630476159967495,0.24653949430129973,0.4680135946928168,1.84554005936471,1.1567768270287635,0.25,1.0670020224730603,0.4944416177993416,1.7584673070368066,23.92041666666671,0.008206981802250102,0.5839673408795707,0.020621173394688164,3866.01,3833.37,3841.5081250000003,3841.5081250000003,TRAILING_STOP,1,300.0,4.204600911292983,-0.006337768138209632,-0.008337768138209632
2024-05-28 16:00:00+00:00,2024-05-28 17:00:00+00:00,2024-05-28 20:00:00+00:00,BTCUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.028709982036736026,-0.02111201590270606,-1.439433886636865,-0.40007322404495416,-0.9197535553409095,0.75,-0.42148626286183344,0.20219575200231166,1.4426077655605165,557.7458333333343,-0.00951903368138507,0.8621557203389941,-0.044461566495858085,67748.7,68486.4,68486.4,68486.4,TRAILING_STOP,0,180.0,2.321976337339208,-0.010888769821413513,-0.012888769821413513
2024-05-28 16:00:00+00:00,2024-05-28 17:00:00+00:00,2024-05-28 20:00:00+00:00,SOLUSDT,BREADTH_TREND_LEADER,2,SHORT,-1.0,-0.015948525243552614,-0.047935678664721704,-0.42642790509669676,-0.48443436876410223,-0.4554311369303995,0.75,0.04283615554867659,0.20219575200231166,1.5182323092304604,2.379166666666663,-0.008545942607373624,0.5361400894187758,-0.053454603614345286,166.945,168.796,168.796,168.796,TRAILING_STOP,0,180.0,1.2100379667552654,-0.011087483901883743,-0.013087483901883743
